date,High communities,High employees,High suppliers,High shareholders,High customers,Low communities
2023-12-29,0.7584692329502603,0.9287709617050579,0.8677144392982181,1.1391991053287187,0.9135806796823347,0.9770599674410548
2024-01-31,0.7238473138142965,0.953961739645576,0.8367652676876512,1.086643068785739,0.8558872339189483,0.898381986415122
2024-02-29,0.8624798025331333,1.0839766394249681,0.9945553378945334,1.1715948532314124,1.040361885844946,1.0605797897560745
2024-03-29,0.8621104121910572,1.0287741366355523,0.9915568025537039,1.1356534326117873,1.0216494052257776,1.0305983066858793
2024-04-30,0.8892055435401824,1.0098760850042077,0.973373231862644,1.1752823064850637,0.996176149983211,1.013880691966126
2024-05-31,0.7587775575489613,0.9535733516262337,0.8672767030484183,1.211732591183548,0.946103335695298,1.0135740801103708
2024-06-28,0.7316959650542552,0.9411297337909124,0.8807301426077158,1.2113344510107449,0.9736790329079335,0.9906035328909895
2024-07-31,0.60417929002743,0.7041182880743516,0.5964669389160853,1.008551393746135,0.8004226715860383,0.7349239074100296
2024-08-30,0.6617230335823455,0.6335066925377706,0.4060494917060722,0.8337563183812527,0.8569415562230571,0.6071068817914689
2024-09-30,0.69276621827462,0.6779472466578609,0.38449026606747694,0.80365312538868,0.8286180772192586,0.6189144283495509
2024-10-31,0.6089551155790398,0.7186111871252544,0.35509702424903267,0.7399304480797874,0.7610227636312243,0.5820424306837929
2024-11-29,0.5868381053676565,0.6989775107839473,0.3100099585646447,0.7037931227793545,0.7828014222773004,0.5427122238505353
2024-12-30,0.610210223661021,0.7225129365191789,0.4706182976699619,0.7706196530201826,0.7871956817074994,0.6042090814524572
