date,Market,High transformation,High preparation,High advocacy,Low advocacy
2020-07-31,1.0001,1.0001,1.0001,1.0001,1.0001
2020-08-31,1.07460745,1.041839459423971,1.0429436347117538,1.0630633459000463,1.0488795778567421
2020-09-30,1.035384278075,1.0265844990860349,1.0227139898420627,1.039354477917802,1.0268306809169687
2020-10-30,1.013641208235425,1.0412085237343136,1.0192332944998779,1.035166189109548,1.0290593642942645
2020-11-30,1.140751815748147,1.191813324572728,1.1748252158624022,1.2105737894818591,1.1696239663379149
2020-12-31,1.1933404744541367,1.2447698774700136,1.216434794487438,1.2814939756321704,1.20469413326939
2021-01-29,1.1897604530307744,1.2294628989059013,1.200670738807046,1.2668292612752452,1.1921985033979048
2021-02-26,1.2277138114824562,1.299660280083786,1.268981225222587,1.3554063477352585,1.2627355168085979
2021-03-31,1.2709293376466384,1.3895600592294877,1.3607593183292221,1.425918921918862,1.3590167300907467
2021-04-30,1.336128012667911,1.464049635475304,1.4331759647138964,1.495716167152763,1.4277407945143648
2021-05-28,1.3453472959553194,1.4850590092780063,1.4755767968067588,1.5271166727611187,1.4468920659201736
2021-06-30,1.3764248184918872,1.4738503869569057,1.4525333526335247,1.5087504384696508,1.4413598385128
2021-07-30,1.3933548437593375,1.4835681822197477,1.4592693178661664,1.5019153077032943,1.4477646742852073
2021-08-31,1.432508114868975,1.5408376562640678,1.5037940573256643,1.5194755343693889,1.4973124993091658
2021-09-30,1.371196767552583,1.4742762271357903,1.4277952565096161,1.4664648013359844,1.4301220681573836
2021-10-29,1.4626555919483402,1.5318501186942468,1.4935033708305765,1.5601156218164096,1.4739963224262358
2021-11-30,1.4360352601748805,1.487622433387998,1.4477779875511334,1.4997492686528147,1.4307360203978703
2021-12-31,1.486296494281001,1.5754693838911478,1.534376986621924,1.5806559088813625,1.5059439068532179
2022-01-31,1.4009830755092716,1.5101641378605997,1.4614907436598785,1.509862302415896,1.4486003984385913
2022-02-28,1.3698812512329657,1.4889021337970954,1.4587611184431901,1.5335019227879179,1.4410155452946263
2022-03-31,1.4148133562734069,1.5351492064643237,1.4888904372529215,1.5753271807456524,1.4827541062062757
2022-04-29,1.2862068221881542,1.43577177646567,1.4031311565468372,1.444414647117236,1.3905507679858942
2022-05-31,1.2850492360481849,1.45986766503284,1.4391414934182925,1.4729602997710014,1.4234228149025587
2022-06-30,1.1771051002201374,1.3185651727087182,1.2963208840445932,1.3281943674509376,1.2660644602572881
2022-07-29,1.286811295560654,1.4486302865695666,1.4260652567087875,1.4607309385143485,1.3904812171961174
2022-08-31,1.2407434511795827,1.4114674658987354,1.3814098895855849,1.432012945311104,1.3627688822283888
2022-09-30,1.1277117227771227,1.2814391433470054,1.255654157171276,1.318390614905034,1.2404813076103716
2022-10-31,1.220071312872569,1.4212673912190465,1.3697496789116743,1.4603780450715547,1.3856116206475075
2022-11-30,1.2824169569603572,1.5073011838491992,1.459978738734567,1.5582683864477067,1.4664308898728087
2022-12-30,1.2058566646298239,1.4310267864560682,1.3977561048767646,1.4724210270457094,1.396098020570484
2023-01-31,1.2917136591514675,1.554386360854723,1.500390040496355,1.5939490437008639,1.4986127827502156
2023-02-28,1.2614875595273232,1.5161554636355161,1.45940786540961,1.5442923945316331,1.461567499197362
2023-03-31,1.2949169798547973,1.5056892481372308,1.4490684874555861,1.5259810935596807,1.463309172375908
2023-04-28,1.3083841164452872,1.508810179791751,1.4653098406239249,1.5184036853796197,1.4714412789196476
2023-05-31,1.3117859151480449,1.4785332605822954,1.4115105204031635,1.4601530805052687,1.4349416584939838
2023-06-30,1.4020367861102303,1.6183582206137528,1.5405927361815328,1.5777508204458297,1.571150946495835
2023-07-31,1.4525101104101987,1.6697760910461852,1.6119217932676804,1.658762044926825,1.6364310341635722
2023-08-31,1.4236051592130357,1.6233245181259774,1.5718236692173102,1.599294021047814,1.6024406920924286
2023-09-29,1.3572651587937081,1.5530754072237205,1.4930262893392026,1.5299148311956556,1.5254857401404118
2023-10-31,1.3184473752522081,1.484694909907682,1.4417288906312362,1.4754058358268105,1.4693628841145263
2023-11-30,1.4404037574630375,1.6210631628902608,1.5631220957718255,1.6169520113595113,1.591200485065184
2023-12-29,1.516457075857086,1.735443519495875,1.6685877146844204,1.745605836310176,1.6986363791631023
2024-01-31,1.532986457983928,1.7232318914714908,1.6516090649248707,1.7206708604682763,1.681329556880795
2024-02-29,1.6134682470280843,1.8483903013168999,1.7390624787666962,1.7674484907496726,1.79444244429985
2024-03-28,1.6663900055306053,1.951503787310942,1.8178023732547122,1.880550443205416,1.8942611161706853
2024-04-30,1.596734903299426,1.8595367142309613,1.7369132846379736,1.793266075033349,1.817893100951994
2024-05-31,1.6714620967738392,1.8944098898652983,1.8207396042580448,1.849422235307839,1.884968807684428
2024-06-28,1.7189316203222162,1.8692906096125688,1.7900736490400209,1.8487347625490835,1.8666539089275362
2024-07-31,1.7521070005944348,1.9594996497971924,1.894971148328044,1.9550024611778463,1.9610208517559438
2024-08-30,1.7899525118072743,1.9879685366711128,1.920659943052273,1.9801011267622604,1.981989990100605
2024-09-30,1.8277205098064075,2.0431137077700483,1.9689589643507572,2.011492525412528,2.020147753971479
2024-10-31,1.8152920103397239,2.0378483857922545,1.9547825299067825,2.0107728118628145,2.016390463459462
2024-11-29,1.9389133962438592,2.187628357255952,2.0945581641648494,2.196434486940198,2.158075700283981
2024-12-31,1.8791948636395484,2.0419925610087977,1.9483209247874593,2.0447104545837247,2.0189589118273576
