date,High transformation,High preparation,High advocacy,Low advocacy
2019-06-28,0.5068323541949467,-0.19429896907953104,0.006106430167710508,0.15319276004984173
2019-07-31,0.5565638714573325,-0.1459513384097466,0.040799035133346484,0.19475286236799672
2019-08-30,0.5599889391911783,-0.15694545190538545,0.006770569705399021,0.16417956924356725
2019-09-30,0.5185667089028041,-0.0886655500282495,0.1718485868005465,0.31897594850547706
2019-10-31,0.49102184216065853,-0.1452918153825744,0.126826156450004,0.27920044672110556
2019-11-29,0.41858696165104253,-0.175331807456496,0.09342525400958912,0.22975398106152578
2019-12-31,0.3559856452526696,-0.15633439209209898,0.11980998002525,0.22406500971272958
2020-01-31,0.3504211129750292,-0.14380729985752183,0.12812428177136947,0.22595783068430902
2020-02-28,0.4142060778540724,-0.23028159277270221,-0.027653307386285353,0.17162249089939652
2020-03-31,0.2945733456027382,-0.3990499027113281,-0.19656296223006509,0.008053749888924155
2020-04-30,0.3011074044184058,-0.3299100487193547,-0.1265648781136579,0.025446561440914284
2020-05-29,0.4823808441440942,-0.06432252946989525,-0.04945046600431935,0.17190318834555818
2020-06-30,0.5154069672904176,-0.17955811924769294,-0.1310048397585566,0.1800087778227324
2020-07-31,0.4808212703872021,-0.16058394936651132,-0.0900701922759024,0.1831422766773887
2020-08-31,0.5692170058432791,-0.12691949967368021,-0.07784094707671674,0.22298544616305938
2020-09-30,0.6415444092119473,0.03523151905798971,0.0778223099112435,0.2956919343804306
2020-10-30,0.7953942159112191,0.19733211164815245,0.09789919878795467,0.5353233233854763
2020-11-30,0.6756334523334382,0.14786202556581562,0.15682510747332767,0.4437515998210345
2020-12-31,0.8249789960180185,0.018198650094017166,0.04476816678448592,0.5159176257767426
2021-01-29,0.5928363946070686,-0.11138131663397194,-0.062014797779791055,0.35016110143458995
2021-02-26,0.6218614993366796,-0.11692764522814314,-0.0090251810876385,0.3262486752000441
2021-03-31,0.7962555839676547,-0.02818751980846615,-0.0802621616006507,0.44700601289639474
2021-04-30,0.8459950100354223,0.055022207866579576,-0.13551274174760197,0.5065902931152299
2021-05-28,0.8337821767775264,0.12430146746037218,-0.13076328671870407,0.41115710033658304
2021-06-30,0.7811626004780255,0.09365309184689134,-0.21475729583416894,0.38303193140515973
2021-07-30,0.7454271034097825,0.02300214001397123,-0.27599463271587477,0.31853094210527244
2021-08-31,0.7249708993156719,0.015849318698765526,-0.29444935601867916,0.3707701829542076
2021-09-30,0.5716965781238273,-0.10588168831280853,-0.26188732735501746,0.18666846351073924
2021-10-29,0.5318031033435061,-0.09085460816265617,-0.2249983540899566,0.1372043655096023
2021-11-30,0.47690802337838933,-0.1396498816502733,-0.27032452265205353,0.07376541695057903
2021-12-31,0.577765208958805,-0.12017044620362427,-0.22803067517151032,0.0733301878898569
2022-01-31,0.46029960997959884,-0.18793102271847728,-0.22568917647717524,-0.013127626137304338
2022-02-28,0.3942578379502716,-0.008316617099578982,-0.0067775129701626025,0.1549753243818981
2022-03-31,0.2575694502431768,-0.3695368228570334,-0.14107535605901855,-0.08245908913940492
2022-04-29,0.29479741440524465,-0.1869713248310078,-0.14262352412524854,-0.04046223397228338
2022-05-31,0.13982804753245837,-0.3090217486356371,-0.20613030283699618,-0.07018602091783854
2022-06-30,0.01953366144645316,-0.17218655176286754,-0.005460964737146266,-0.28303728750281026
2022-07-29,0.09924931000287077,-0.08797090334732494,0.0062402098614129375,-0.14854751267281988
2022-08-31,0.21939993181962847,0.003391761292207751,0.07848003562307737,-0.039222389211161834
2022-09-30,0.05297359405396787,-0.1262574207757245,0.07125460207646853,-0.16663256834402057
2022-10-31,-0.05830152875214878,-0.1802498310844282,0.08831295534094138,-0.22627481760197288
2022-11-30,-0.040952073423043786,-0.16290801809997804,0.11766714795313526,-0.19412366894997973
2022-12-30,0.0020556692103747,-0.036726634232927824,0.12203192395020074,-0.04265996300505648
2023-01-31,0.2540018491330388,0.14393138845000608,0.34646525500864156,0.12038938410117173
2023-02-28,0.30014140690329527,0.1785267247724619,0.32837076395398446,0.18906927783167293
2023-03-31,0.2764983671598892,0.15551939423563377,0.3376972117119913,0.18855803539170435
2023-04-28,0.23747124790480734,0.1377706952967116,0.2944602144072682,0.16574388412467378
2023-05-31,0.2679399209343766,0.037898578741187294,0.23020519834526243,0.19921077572887003
2023-06-30,0.42570001289731807,0.2260842108714778,0.2943441587349493,0.33393581393031546
2023-07-31,0.30404541791966133,0.18642669792310357,0.2620898878552569,0.26183955854198937
2023-08-31,0.2653086704447094,0.18484719271633726,0.30846146122085905,0.2653015721227554
2023-09-29,0.35695001362266143,0.2879269817433052,0.3783491476173917,0.3490713235512358
2023-10-31,0.4149058944580114,0.340002099477185,0.3846538477419206,0.4499927543982369
2023-11-30,0.38924636738173723,0.30495683252105565,0.39814788153754876,0.3918054866683297
2023-12-29,0.3103397290223966,0.22395881855232969,0.34287112061002345,0.34637591430888287
2024-01-31,0.29065848515192416,0.2322972939211292,0.3313042929256309,0.32833726338458175
2024-02-29,0.42784537652709986,0.24869287215969305,0.17320912810415745,0.399972442544217
2024-03-28,0.4623556043163639,0.26956492326538284,0.23509122417040207,0.4288635578216146
2024-04-30,0.3770666894647195,0.18317624974100255,0.2924014873384707,0.3793700110861864
2024-05-31,0.26659952852916763,0.1614233424715414,0.27453606484358756,0.3428635350070301
2024-06-28,0.2436271281530058,0.14558159505223633,0.2840677431351866,0.39286306211051003
2024-07-31,0.19213619539605548,0.15966668818105084,0.22984559737780952,0.35696390138029344
2024-08-30,0.1843330173328527,0.20311653996366885,0.208785931964576,0.30471237802746054
2024-09-30,0.20888238805133208,0.2740174571522136,0.09702236366942008,0.3016796875571645
2024-10-31,0.21895424122557527,0.2835072660253348,0.14194164396407438,0.2991991737238634
2024-11-29,0.17315985547617208,0.23251113856222072,0.14983785385156545,0.26030765219861707
2024-12-31,0.04324902622202842,0.047371725284189536,0.09271763421622103,0.12873433776360832
