region,sample,year,month,n_pre,n_kept,pct_listings_dropped,total_mktcap,cum_threshold,size_floor,largest_dropped
Japan,Compustat n LC (gvkey),2019,2,972,438,54.93827160493827,374429047003220.1,18721452350161.023,102360737912.0,102008761581.0
Japan,Compustat n LC (gvkey),2019,3,974,437,55.13347022587269,371439301799540.4,18571965089977.035,100232672282.0,100017104000.0
Japan,Compustat n LC (gvkey),2019,4,974,436,55.23613963039014,383375931980313.8,19168796599015.707,101995315072.0,101969578312.0
Japan,Compustat n LC (gvkey),2019,5,974,433,55.544147843942504,355424962728578.5,17771248136428.94,94636565820.0,93859997280.0
Japan,Compustat n LC (gvkey),2019,6,977,434,55.57830092118731,367904659145332.0,18395232957266.617,97115972637.0,96993853440.0
Japan,Compustat n LC (gvkey),2019,7,978,436,55.41922290388548,371088270555746.5,18554413527787.34,95541600000.0,94750392500.0
Japan,Compustat n LC (gvkey),2019,8,978,429,56.13496932515337,359340662595207.56,17967033129760.395,94740750080.0,94719092980.0
Japan,Compustat n LC (gvkey),2019,9,978,429,56.13496932515337,379517551490917.7,18975877574545.902,98790566746.0,97340628675.0
Japan,Compustat n LC (gvkey),2019,10,980,432,55.91836734693877,400421973215341.6,20021098660767.098,105603950736.0,102317334656.0
Japan,Compustat n LC (gvkey),2019,11,981,433,55.86136595310907,408199737419098.0,20409986870954.918,107677848000.0,107113000000.0
Japan,Compustat n LC (gvkey),2019,12,982,435,55.70264765784114,413314107240099.0,20665705362004.97,111258470250.0,110267701880.0
Japan,Compustat n LC (gvkey),2020,1,982,431,56.109979633401224,403638407602037.1,20181920380101.875,109221716180.0,108915012000.0
Japan,Compustat n LC (gvkey),2020,2,981,420,57.186544342507645,362437010332211.8,18121850516610.605,98527352336.0,98413891252.0
Japan,Compustat n LC (gvkey),2020,3,982,415,57.73930753564155,338419138332668.75,16920956916633.453,93079944160.0,92605250773.0
Japan,Compustat n LC (gvkey),2020,4,982,415,57.73930753564155,354808500781142.4,17740425039057.133,96560841906.0,96270609232.0
Japan,Compustat n LC (gvkey),2020,5,982,416,57.63747454175153,381901113818098.5,19095055690904.94,102183645690.0,101843016000.0
Japan,Compustat n LC (gvkey),2020,6,982,412,58.044806517311606,381992973662539.1,19099648683126.973,101213962350.0,100067561302.0
Japan,Compustat n LC (gvkey),2020,7,981,407,58.51172273190622,365140761462818.25,18257038073140.93,96310031344.0,95264540800.0
Japan,Compustat n LC (gvkey),2020,8,981,408,58.40978593272171,394357921416903.7,19717896070845.203,105393406944.0,105130814756.0
Japan,Compustat n LC (gvkey),2020,9,981,414,57.79816513761468,398963162787271.9,19948158139363.613,103907520000.0,103722411478.0
Japan,Compustat n LC (gvkey),2020,10,981,411,58.103975535168196,387313469028744.9,19365673451437.26,99567210000.0,99454105600.0
Japan,Compustat n LC (gvkey),2020,11,981,400,59.225280326197755,434824016333246.0,21741200816662.32,110977970400.0,110717986960.0
Japan,Compustat n LC (gvkey),2020,12,983,400,59.308240081383516,451443925015261.1,22572196250763.08,118634322590.0,117520435228.0
Japan,Compustat n LC (gvkey),2021,1,983,401,59.20651068158698,450591609381353.1,22529580469067.676,117699273742.0,117141320970.0
Japan,Compustat n LC (gvkey),2021,2,983,400,59.308240081383516,457336429960101.75,22866821498005.11,119183048890.0,118790698394.0
Japan,Compustat n LC (gvkey),2021,3,984,405,58.84146341463415,479676177495778.6,23983808874788.953,126075157500.0,125853588000.0
Japan,Compustat n LC (gvkey),2021,4,983,405,58.79959308240081,465899130335733.0,23294956516786.67,122965454040.0,122881253510.0
Japan,Compustat n LC (gvkey),2021,5,983,402,59.10478128179044,474780582795711.7,23739029139785.605,122041404000.0,121242000000.0
Japan,Compustat n LC (gvkey),2021,6,986,402,59.22920892494929,483522928479224.94,24176146423961.27,124455650200.0,123674870121.0
Japan,Compustat n LC (gvkey),2021,7,987,406,58.86524822695036,472654108486589.94,23632705424329.52,124298160000.0,123990166157.0
Japan,Compustat n LC (gvkey),2021,8,987,402,59.27051671732523,489045075210104.2,24452253760505.23,125860419740.0,125598000000.0
Japan,Compustat n LC (gvkey),2021,9,987,401,59.37183383991895,504189170206312.7,25209458510315.656,129895000000.0,129844225368.0
Japan,Compustat n LC (gvkey),2021,10,987,399,59.57446808510638,498447888660876.8,24922394433043.863,127865012688.0,127835229600.0
Japan,Compustat n LC (gvkey),2021,11,987,391,60.38500506585613,484496839772826.1,24224841988641.33,123927714872.0,123813305448.0
Japan,Compustat n LC (gvkey),2021,12,990,394,60.2020202020202,502114981968536.5,25105749098426.848,127920353850.0,127791246480.0
Japan,Compustat n LC (gvkey),2022,1,990,394,60.2020202020202,471464474471499.6,23573223723575.004,122983769016.0,122845841221.0
Japan,Compustat n LC (gvkey),2022,2,991,399,59.73763874873865,466272141285661.1,23313607064283.08,121603634040.0,121057214290.0
Japan,Compustat n LC (gvkey),2022,3,991,392,60.44399596367306,481524415910330.6,24076220795516.55,121987120688.0,121952677452.0
Japan,Compustat n LC (gvkey),2022,4,992,393,60.38306451612903,466538958207328.25,23326947910366.434,120543983158.0,120001464315.0
Japan,Compustat n LC (gvkey),2022,5,992,393,60.38306451612903,470093052090912.25,23504652604545.633,120676593960.0,120675859398.0
Japan,Compustat n LC (gvkey),2022,6,994,397,60.06036217303823,456034843908860.94,22801742195443.066,116184027755.0,115643817015.0
Japan,Compustat n LC (gvkey),2022,7,993,397,60.02014098690836,475346167049203.56,23767308352460.2,120900442120.0,120894939200.0
Japan,Compustat n LC (gvkey),2022,8,993,400,59.71802618328298,483571900335729.0,24178595016786.473,121183195010.0,121112897220.0
Japan,Compustat n LC (gvkey),2022,9,993,405,59.21450151057402,447726812170007.25,22386340608500.383,114528206520.0,114409159200.0
Japan,Compustat n LC (gvkey),2022,10,994,402,59.55734406438632,472710181810096.06,23635509090504.824,121926236705.0,119569371438.0
Japan,Compustat n LC (gvkey),2022,11,994,401,59.6579476861167,485168830177650.56,24258441508882.55,122929396876.0,122329957295.0
Japan,Compustat n LC (gvkey),2022,12,995,408,58.994974874371856,453181429377249.7,22659071468862.504,119478077460.0,119401737600.0
Japan,Compustat n LC (gvkey),2023,1,994,407,59.054325955734406,474002508877210.5,23700125443860.547,121890108080.0,121398306300.0
Japan,Compustat n LC (gvkey),2023,2,993,408,58.91238670694864,479021809519761.06,23951090475988.074,125348431990.0,125089279640.0
Japan,Compustat n LC (gvkey),2023,3,993,404,59.31520644511581,489154077694708.2,24457703884735.43,127344788555.0,126885925534.0
Japan,Compustat n LC (gvkey),2023,4,993,403,59.4159113796576,500446854518136.0,25022342725906.82,129758491170.0,129715200000.0
Japan,Compustat n LC (gvkey),2023,5,991,392,60.44399596367306,519675301626311.56,25983765081315.6,135534839668.0,135465201854.0
Japan,Compustat n LC (gvkey),2023,6,991,391,60.544904137235115,560722993779772.9,28036149688988.668,145272648587.0,145154852310.0
Japan,Compustat n LC (gvkey),2023,7,990,393,60.303030303030305,565179522567888.4,28258976128394.445,146718891000.0,145127400000.0
Japan,Compustat n LC (gvkey),2023,8,991,397,59.93945509586276,565779446923699.0,28288972346184.977,149478539000.0,149226256404.0
Japan,Compustat n LC (gvkey),2023,9,991,397,59.93945509586276,559803834401264.94,27990191720063.273,145560261000.0,145041930000.0
Japan,Compustat n LC (gvkey),2023,10,991,397,59.93945509586276,539348619734551.4,26967430986727.594,143574356814.0,142554662884.0
Japan,Compustat n LC (gvkey),2023,11,992,394,60.28225806451613,575050949365252.4,28752547468262.645,149767586080.0,149508159847.5
Japan,Compustat n LC (gvkey),2023,12,991,395,60.141271442986884,568520056465634.9,28426002823281.77,150903948312.0,150760331200.0
Japan,Compustat n LC (gvkey),2024,1,990,389,60.707070707070706,615173939824085.8,30758696991204.316,161390780100.0,161067045832.0
Japan,Compustat n LC (gvkey),2024,2,990,385,61.111111111111114,646653637303039.6,32332681865152.01,168160144860.0,167411473075.0
Japan,Compustat n LC (gvkey),2024,3,990,385,61.111111111111114,663517043160375.0,33175852158018.78,170632603240.0,169730416128.0
Japan,Compustat n LC (gvkey),2024,4,988,385,61.03238866396761,653793118250179.6,32689655912509.01,168964717450.0,168604000000.0
Japan,Compustat n LC (gvkey),2024,5,988,384,61.1336032388664,649076609176230.6,32453830458811.56,168589347714.0,166788734700.0
Japan,Compustat n LC (gvkey),2024,6,988,388,60.72874493927125,654499970659278.1,32724998532963.934,167461382000.0,167052227859.0
Japan,Compustat n LC (gvkey),2024,7,987,388,60.68895643363729,645948370174549.4,32297418508727.496,163392192000.0,163200071025.5
Japan,Compustat n LC (gvkey),2024,8,986,384,61.054766734279916,631716883897977.0,31585844194898.88,165055574235.0,164995980085.0
Japan,Compustat n LC (gvkey),2024,9,985,387,60.71065989847716,616468998228831.1,30823449911441.582,164562214284.0,164383934055.0
Japan,Compustat n LC (gvkey),2024,10,985,385,60.91370558375635,623668121610393.0,31183406080519.676,165819200000.0,165397259860.0
Japan,Compustat n LC (gvkey),2024,11,982,387,60.59063136456212,606415640929124.5,30320782046456.25,163053371180.0,162514862972.0
Japan,Compustat n LC (gvkey),2024,12,980,383,60.91836734693877,635549008806397.9,31777450440319.92,173819562000.0,173002558740.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2017,4,294,176,40.136054421768705,257173526274934.5,12858676313746.736,256706905400.0,253326928320.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2017,5,294,176,40.136054421768705,261746178920993.0,13087308946049.662,258079669600.0,252678079206.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2017,6,294,177,39.795918367346935,267812231695649.8,13390611584782.502,256369157958.0,253633220460.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2017,7,294,177,39.795918367346935,271186069627722.8,13559303481386.152,257390749652.0,255644507508.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2017,8,294,177,39.795918367346935,270238260334485.3,13511913016724.277,256706905400.0,256507074297.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2017,9,294,177,39.795918367346935,281848930908728.0,14092446545436.412,257366416637.0,257040000000.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2017,10,294,177,39.795918367346935,298610839428876.7,14930541971443.848,278044050200.0,277305652008.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2017,11,294,177,39.795918367346935,303917566554588.6,15195878327729.445,274221446190.0,273866457900.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2017,12,294,178,39.45578231292517,308582762215351.4,15429138110767.582,285150347600.0,281919228600.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2018,1,294,177,39.795918367346935,313281999895015.5,15664099994750.79,290730351560.0,281430995240.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2018,2,294,176,40.136054421768705,300304476192955.7,15015223809647.797,275423351682.0,272721285280.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2018,3,294,176,40.136054421768705,289399722605071.5,14469986130253.588,269457975059.0,265693431780.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2018,4,295,179,39.32203389830509,309514660976160.4,15475733048808.033,293385744183.0,291681743584.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2018,5,295,178,39.66101694915254,302683411222518.0,15134170561125.914,304041885435.0,297507720570.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2018,6,295,178,39.66101694915254,301476443499169.9,15073822174958.508,306531597680.0,306233178303.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2018,7,295,178,39.66101694915254,306389980471277.0,15319499023563.863,313927651232.0,312460000000.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2018,8,295,177,40.0,304212015707416.4,15210600785370.832,300227702489.0,291297983790.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2018,9,295,177,40.0,316556327259704.0,15827816362985.215,319431528000.0,314358888270.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2018,10,295,177,40.0,282432096732930.4,14121604836646.531,275621097240.0,270189434240.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2018,11,295,176,40.33898305084746,285920935721624.7,14296046786081.248,280360389593.0,274739676809.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2018,12,295,174,41.016949152542374,258186895661300.8,12909344783065.053,265131438250.0,263084739840.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2019,1,294,174,40.816326530612244,274332029777896.0,13716601488894.812,288391052880.0,266400038832.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2019,2,294,174,40.816326530612244,281234983566470.1,14061749178323.518,296805128100.0,285438910352.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2019,3,294,174,40.816326530612244,277598622090032.38,13879931104501.63,282493129600.0,281957780115.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2019,4,336,196,41.666666666666664,284632879810257.8,14231643990512.902,242758325229.0,242571193440.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2019,5,336,194,42.26190476190476,263523675564954.8,13176183778247.752,221002422667.0,219168210800.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2019,6,336,194,42.26190476190476,273248809919940.4,13662440495997.033,230222130290.0,230197779850.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2019,7,336,194,42.26190476190476,276248936934447.8,13812446846722.402,225247560099.0,223790667100.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2019,8,336,192,42.857142857142854,267000905798940.8,13350045289947.053,216011017638.0,210763300400.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2019,9,336,193,42.55952380952381,282390486852092.4,14119524342604.63,228820000000.0,228740170140.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2019,10,336,194,42.26190476190476,298329764985198.5,14916488249259.938,234837223110.0,234402875109.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2019,11,336,194,42.26190476190476,302611050394211.0,15130552519710.562,242038779904.0,241060000000.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2019,12,336,194,42.26190476190476,306700740476302.7,15335037023815.148,242845813280.0,242724870675.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2020,1,336,192,42.857142857142854,300499973992725.5,15024998699636.29,232220000000.0,230054295548.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2020,2,335,189,43.582089552238806,271926360888644.7,13596318044432.246,219110200849.0,217070095360.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2020,3,335,186,44.47761194029851,252296375388503.7,12614818769425.195,201960000000.0,201641647680.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2020,4,344,186,45.93023255813954,261397610799076.38,13069880539953.83,203273781480.0,202854572800.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2020,5,344,187,45.63953488372093,281658864910841.5,14082943245542.088,217401790055.0,215821129300.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2020,6,343,184,46.35568513119534,281444603511548.12,14072230175577.418,227417478144.0,226784183265.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2020,7,343,182,46.93877551020408,269316087265549.7,13465804363277.496,213792000000.0,212760636708.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2020,8,343,183,46.647230320699705,289255949708984.2,14462797485449.223,223818388480.0,223601159628.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2020,9,343,183,46.647230320699705,291586927120022.4,14579346356001.13,228480000000.0,224616592505.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2020,10,343,182,46.93877551020408,283066425314903.4,14153321265745.182,214862434085.0,214017519324.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2020,11,343,179,47.8134110787172,318382318574598.0,15919115928729.914,242788741611.0,241205470164.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2020,12,342,180,47.36842105263158,332076318537647.1,16603815926882.371,246297075171.0,245480000000.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2021,1,342,181,47.07602339181287,331362150422876.6,16568107521143.846,252521334720.0,245113920870.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2021,2,342,181,47.07602339181287,337393837722809.75,16869691886140.502,260044719170.0,259311343170.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2021,3,342,183,46.49122807017544,355153067749840.6,17757653387492.047,285460293630.0,284364617964.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2021,4,393,207,47.32824427480916,367367405674018.0,18368370283700.918,255986566290.0,253595777040.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2021,5,393,205,47.837150127226465,375123003107142.7,18756150155357.152,260461344960.0,258094266650.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2021,6,393,206,47.58269720101781,381344030545864.9,19067201527293.26,259755672060.0,257810000000.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2021,7,393,207,47.32824427480916,372984144641653.1,18649207232082.67,249319493280.0,248995719000.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2021,8,393,205,47.837150127226465,384325240015887.0,19216262000794.367,253050793300.0,252603000000.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2021,9,393,205,47.837150127226465,397030006013765.8,19851500300688.31,265762271130.0,264468961386.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2021,10,393,204,48.091603053435115,393203109400060.4,19660155470003.035,262533399260.0,260698316190.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2021,11,393,200,49.10941475826972,382594727229217.6,19129736361460.9,252167292048.0,251600000000.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2021,12,393,201,48.85496183206107,398432152764910.0,19921607638245.52,259274779200.0,257803635600.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2022,1,393,202,48.600508905852415,376654719650538.6,18832735982526.95,249080884690.0,248118756690.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2022,2,393,203,48.346055979643765,372247310698198.0,18612365534909.918,242564056164.0,241188346338.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2022,3,393,199,49.36386768447837,385842166574136.2,19292108328706.83,247504171194.0,247456485220.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2022,4,455,220,51.64835164835165,377112394170996.3,18855619708549.832,208626445184.0,205503693248.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2022,5,455,219,51.86813186813187,379764519313387.3,18988225965669.383,210488612074.0,210326432000.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2022,6,455,222,51.20879120879121,368112083356901.4,18405604167845.086,202172624000.0,201585293070.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2022,7,455,222,51.20879120879121,383064949416198.7,19153247470809.953,211752000000.0,210339478504.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2022,8,455,223,50.989010989010985,389805108442034.5,19490255422101.742,214200000000.0,212875443000.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2022,9,455,226,50.32967032967033,358936695319116.0,17946834765955.816,203581934465.0,197443134060.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2022,10,455,223,50.989010989010985,379361958342381.4,18968097917119.086,203662525406.0,203585605119.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2022,11,455,223,50.989010989010985,388687740093188.7,19434387004659.453,214230864960.0,213703291945.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2022,12,456,227,50.219298245614034,362411761233246.75,18120588061662.355,194077715411.0,191499843325.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2023,1,455,225,50.54945054945055,379818485572284.8,18990924278614.258,204492004471.0,202179635280.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2023,2,455,226,50.32967032967033,383417243746072.6,19170862187303.65,198880915942.0,198007674552.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2023,3,455,224,50.76923076923077,392678546416859.3,19633927320842.984,205137665240.0,204092773290.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2023,4,715,279,60.97902097902098,421773839277736.5,21088691963886.844,155318574632.0,154433155590.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2023,5,715,274,61.67832167832168,436779880400201.5,21838994020010.094,160532411340.0,157691232072.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2023,6,716,273,61.87150837988827,470930391568985.94,23546519578449.316,171584671300.0,169948328535.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2023,7,715,274,61.67832167832168,473731984680921.5,23686599234046.098,176267421372.0,172217449620.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2023,8,716,277,61.312849162011176,473107235650405.44,23655361782520.293,173309914302.0,173048610000.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2023,9,716,277,61.312849162011176,467993085784642.94,23399654289232.168,168371992844.0,168328596294.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2023,10,716,277,61.312849162011176,450440169958832.5,22522008497941.645,167121600000.0,166211838980.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2023,11,716,275,61.59217877094972,477117289316209.56,23855864465810.5,173563414908.0,172831259995.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2023,12,716,278,61.1731843575419,470993196398343.7,23549659819917.207,175225772007.0,175043893480.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2024,1,716,273,61.87150837988827,509414028299390.9,25470701414969.566,188449412490.0,187055166450.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2024,2,716,271,62.150837988826815,531194285500386.75,26559714275019.36,201701982174.0,198628873230.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2024,3,716,272,62.01117318435754,543942080226641.56,27197104011332.1,197890088000.0,197728000000.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2024,4,452,234,48.230088495575224,312917901645331.0,15645895082266.564,164063742255.0,161247101184.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2024,5,452,233,48.45132743362832,312698136360250.8,15634906818012.555,163437650144.0,161284411665.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2024,6,452,235,48.008849557522126,317358830510353.2,15867941525517.674,162513527728.0,160687471680.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2024,7,453,234,48.34437086092715,317462591410719.8,15873129570536.004,161225473455.0,159081450374.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2024,8,452,232,48.67256637168141,309838925384939.0,15491946269246.963,157070013000.0,156770767000.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2024,9,452,232,48.67256637168141,306478355538597.5,15323917776929.889,158154110640.0,157596647303.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2024,10,452,232,48.67256637168141,308609297399304.0,15430464869965.213,160559648092.0,157813694931.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2024,11,449,231,48.55233853006681,303197096021905.0,15159854801095.264,158626674712.0,157534839576.0
Japan,"Compustat x LC (gvkey,fiscal-year)",2024,12,449,230,48.775055679287306,315644032168807.7,15782201608440.398,171308000000.0,169381688168.0
