date,High transformation,High preparation,High advocacy,Low advocacy
2016-10-31,0.2923688206239501,0.3024372366229189,0.5530587644027485,0.18111631144959314
2016-11-30,0.3171551514278464,0.29799950916996154,0.642419837502505,0.20188895657233052
2016-12-30,0.2878246165245044,0.3381108503963316,0.6137359956966405,0.18431908833171629
2017-01-31,0.2953913729481688,0.34204852769707866,0.6153023782217653,0.16950880051174322
2017-02-28,0.2879868069197945,0.33964384739170383,0.5851474837062698,0.15499354787957284
2017-03-31,0.3808458658123369,0.3500170224780433,0.5768165307067418,0.21361907357661836
2017-04-28,0.39343568502661247,0.3186439236253138,0.5502657447235026,0.23700387860804992
2017-05-31,0.41089405150379704,0.36863144140424997,0.7402152745733925,0.20485016631137226
2017-06-30,0.39193940024636803,0.358536981984534,0.7014910343049034,0.18638470062427717
2017-07-31,0.37013355240216206,0.35063278133716813,0.6910157286143214,0.18361536330424116
2017-08-31,0.3262319657469806,0.35518829024769166,0.6960077980103535,0.16200884093039136
2017-09-29,0.36113739532090555,0.3948408396306201,0.6612804882965337,0.18560772533992448
2017-10-31,0.3942263609834824,0.4300230020998138,0.711175986496866,0.18183508699479345
2017-11-30,0.45790824896105553,0.42263679140521837,0.782272936934836,0.21728355126351417
2017-12-29,0.4446506550570849,0.39808721259839996,0.7298018675799819,0.19422862886659376
2018-01-31,0.45117565670782367,0.37656999540854436,0.7541102791803902,0.17824397567252437
2018-02-28,0.4281276888051398,0.3122657997440158,0.7396043952395925,0.20151864237031347
2018-03-29,0.44558047113994276,0.3100044415350525,0.7089680075491807,0.22313563878582857
2018-04-30,0.45885978380007963,0.26739231844240713,0.6732430438942524,0.202357849752755
2018-05-31,0.40392697020656865,0.186727639293247,0.611427645700073,0.13126023056796474
2018-06-29,0.405670727866513,0.1563780584305867,0.6041834876964552,0.13550497093141434
2018-07-31,0.41801218437351273,0.13766100854303848,0.548741168805784,0.12242009634272877
2018-08-31,0.43934937961512743,0.18660896912530253,0.5825534914272303,0.1375730343234871
2018-09-28,0.4548760011813094,0.14172394067042218,0.5421385696446535,0.12260087951508553
2018-10-31,0.44816821690741315,0.022695798007202728,0.4414460825350822,0.0776201257535013
2018-11-30,0.48757535921710865,0.0262107888061337,0.446905879584047,0.10802374506258372
2018-12-31,0.4930313921546159,0.0026499964466747405,0.3588184308305237,0.11783022169953927
2019-01-31,0.5192264778434478,0.005569268986001963,0.36168304389878814,0.17853196256546855
2019-02-28,0.541285641090143,0.016458617449092827,0.372004765257302,0.20656376483828987
2019-03-29,0.4947720156956773,0.036320384467996125,0.3698437395695021,0.17960670641825005
2019-04-30,0.4759316683846297,0.017440029687501135,0.30373696501704106,0.1368766542918236
2019-05-31,0.5169498372384524,-0.17016038716730447,0.17988043789396124,0.08727055698225472
2019-06-28,0.4561325371428342,-0.2824384135308989,0.20111009027305188,0.082563994811649
2019-07-31,0.43282511826773157,-0.292309977756901,0.20657731589718858,0.05856699173879609
2019-08-30,0.5296044796239241,-0.25058292312734565,0.1483519252502874,0.1224478385055493
2019-09-30,0.5274184737954926,-0.1872135719270624,0.10743232080371834,0.13166779295874553
2019-10-31,0.5101863814397618,-0.28442028048667245,0.013851430323866154,0.06950391494922903
2019-11-29,0.4608462962629404,-0.29656938412398287,0.02606185110800663,0.06127039184401617
2019-12-31,0.4871858137788768,-0.28915249368283813,0.10059872322786623,0.10059175804805431
2020-01-31,0.4872587165081197,-0.347499808634714,0.06641596328307153,0.07728032400967533
2020-02-28,0.4697084437184442,-0.3123904232605419,-0.08545523245774833,0.08264463201496952
2020-03-31,0.46102336375785424,-0.24312174007383558,-0.13688511447542906,0.05011162641229894
2020-04-30,0.49409606259593997,-0.2194681465346905,-0.1441396139497273,0.06231311456904476
2020-05-29,0.5041297314230428,-0.22132653429894433,-0.15660320013467988,0.07666957847594613
2020-06-30,0.5109292179594029,-0.2687073032804985,-0.19674239789122305,0.07673422960598286
2020-07-31,0.4572896674930831,-0.30284259102931643,-0.20434600578778495,0.046883143354514045
2020-08-31,0.4512526547247778,-0.2825770999226074,-0.2109012814749317,0.038329152848651016
2020-09-30,0.5126941151481017,-0.22439898781163148,-0.16722030346748173,0.09345678273555125
2020-10-30,0.7307275389096519,-0.07828803346602764,-0.06661981052789878,0.25696900403558187
2020-11-30,0.7727961824024092,-0.09401904579484832,-0.04647181375187415,0.2751703432956426
2020-12-31,0.7417794559114643,-0.13025973512095934,-0.06767065135853156,0.2412284260789066
2021-01-29,0.6804093446972271,-0.21485936571595954,0.03544883903350726,0.2224779585257075
2021-02-26,0.604309211779673,-0.16230349990347132,0.051852166032091807,0.25052133805833954
2021-03-31,0.6395761145047848,-0.038137579430321644,0.06481468628562798,0.35982884504809187
2021-04-30,0.6414363583259881,-0.03771171800723633,0.09486180506187264,0.3542788367682174
2021-05-28,0.6134771031094669,0.0057287327444334735,0.12015783966056448,0.3368642942054429
2021-06-30,0.5907012971247873,-0.03310017891217515,0.034258233069901944,0.2948139135723568
2021-07-30,0.5770823118806999,-0.08898069619096288,-0.036139457885130066,0.24733828707344824
2021-08-31,0.6226634426306779,-0.03411172389149619,-0.03930597953020726,0.32178819212252563
2021-09-30,0.5749272012261235,-0.03076639163088274,-0.022378598503609404,0.27958890240969203
2021-10-29,0.5506236816466284,-0.03043261007283446,-0.0231348564498505,0.24283476973429835
2021-11-30,0.4810882169246261,-0.06225838970571254,-0.023597564905290705,0.1738059477878745
2021-12-31,0.5569858943171478,-0.03763284803953225,0.00032619292097874064,0.22048124174892086
2022-01-31,0.4945074403604996,-0.10702450949370954,-0.04460273734448686,0.18419372800813572
2022-02-28,0.5138644072964376,0.0051852818268603995,0.043438061624397284,0.2377434570986416
2022-03-31,0.4853648316794813,-0.017335700972384016,0.02462767739847488,0.19432857629623884
2022-04-29,0.5996127667286308,0.044637029468802325,0.0007657550121364376,0.2712368417511317
2022-05-31,0.5683606907965805,0.044871610147356966,0.018495759008071544,0.21705831534003905
2022-06-30,0.44517750763747443,-0.03123456316017592,0.06780427972411954,0.05657043779585347
2022-07-29,0.484025653833545,-0.022321242774003713,0.05553668118352881,0.11971818686847899
2022-08-31,0.5251722014862934,0.0041861599760879,0.11169815106160014,0.20888465192341804
2022-09-30,0.46403576386044315,0.07967279832465457,0.1780332586334881,0.1815552284830343
2022-10-31,0.45758043055151304,0.04990709169434146,0.1191521284321379,0.1862106757289329
2022-11-30,0.473369557245767,0.04389635835892197,0.13785002488188167,0.17409826352918617
2022-12-30,0.43549133814074237,0.06581310620335805,0.1863039958075248,0.1863468802215949
