date,Market,High transformation,High preparation,High advocacy,Low advocacy
2015-07-31,1.0,1.0,1.0,1.0,1.0
2015-08-31,0.9407,0.9384998986459716,0.9466610449356052,0.960265529633353,0.9379490081826882
2015-09-30,0.90918655,0.900014650258123,0.9189407786927211,0.9325739639416394,0.8952212015171163
2015-10-30,0.977648297215,0.9789062691929755,0.9932583346956415,0.9986256620692818,0.9677731317567828
2015-11-30,0.9820477145524674,0.9918802384480192,0.9922493953262651,1.0086723121598724,0.9683516151445725
2015-12-31,0.9580857503173872,0.9598242720031217,0.9626344580293641,1.0011189251162538,0.9336680708602636
2016-01-29,0.9032832453992327,0.8909826946098899,0.9143329423630985,0.9632223469363832,0.8892413025907373
2016-02-29,0.9058124384863504,0.9121375562128256,0.9404025361560607,0.9769425895068681,0.8915980500213078
2016-03-31,0.9694004716680923,1.0018470258827803,1.0261601264351685,1.054116466854987,0.9815475997699591
2016-04-29,0.9803546969979419,1.0177505946488676,1.0412109978196054,1.0778402931959763,0.998514806045212
2016-05-31,0.9940796627559131,1.0472634351723968,1.0472623362453832,1.1018030170397788,1.0231908220070363
2016-06-30,0.9931849910594327,1.0418174181030466,1.062577609667411,1.1276829652601397,1.0310394238238874
2016-07-29,1.0323164797071742,1.1050294269204781,1.1085831400172128,1.1554122868540673,1.0754674737414032
2016-08-31,1.0369619038658564,1.103364547327413,1.1185636955945109,1.1566116519102723,1.0817267614415347
2016-09-30,1.0406949667197736,1.1081142713418544,1.127010722810992,1.1618078106924663,1.0864549056170822
2016-10-31,1.0195688588953622,1.1197904088499704,1.092170143376381,1.1605553362887124,1.0703751790968858
2016-11-30,1.0659592419751012,1.1814952601298145,1.1324310559031407,1.250555360216371,1.1345011511931855
2016-12-30,1.085146508330653,1.2022429486301456,1.1529194687083768,1.2814138441993128,1.1617504964739989
2017-01-31,1.1086941875614282,1.2378346531063362,1.186131037015641,1.3246982893032886,1.1809825207643168
2017-02-28,1.145059356913443,1.2718588719655242,1.232168618540866,1.3689692405589993,1.2246699351434975
2017-03-31,1.1478074993700353,1.3046407408255085,1.2391122939439874,1.3683926673446498,1.2285422233028376
2017-04-28,1.1580229861144284,1.322443181642576,1.241293072394831,1.368932391628526,1.2348494448349119
2017-05-31,1.1694874136769613,1.35241119935011,1.2790826719050794,1.414625990285684,1.2460068710034344
2017-06-30,1.1817670315205693,1.369084280486372,1.2929501407834931,1.4246464442924138,1.2742168982972955
2017-07-31,1.2058750789635888,1.3915112008805037,1.3206658714958657,1.479462678552153,1.3025393673404582
2017-08-31,1.207683891582034,1.4041403679408713,1.3230666093968875,1.4770702829684377,1.3167115873948454
2017-09-29,1.238721367595692,1.4527026439521835,1.3656373025562683,1.5021485832633845,1.3558965721950866
2017-10-31,1.2643628999049228,1.4940795214795297,1.3810388156135958,1.5260616528326503,1.3821537884755748
2017-11-30,1.3017880417421084,1.5653109688395654,1.4278652922065362,1.5819171922814197,1.4328468627454123
2017-12-29,1.3183207498722331,1.5855632506793773,1.4472643235268277,1.5826914312966083,1.4538849865297725
2018-01-31,1.3887190779154106,1.6678251460018856,1.501370775767753,1.6174987277429804,1.520825336561252
2018-02-28,1.335392265323459,1.5986261119869287,1.4325377650936155,1.5718460800571283,1.4569319409235744
2018-03-29,1.3080167238843279,1.584507815479485,1.4122206807467264,1.5663613869110922,1.4341982536947
2018-04-30,1.3144260058313613,1.5907746307635426,1.4130867821955966,1.563131876906735,1.4327510442613898
2018-05-31,1.3492582949858922,1.605424493665433,1.3964573547198593,1.5893128378548051,1.428801130053453
2018-06-29,1.3564093639493175,1.6209594253011497,1.4012550008036446,1.5921764902498607,1.4423910412710528
2018-07-31,1.40076395015046,1.7015990837010913,1.4419571304414969,1.6299738319213755,1.496285752119066
2018-08-31,1.44628877853035,1.7078955221009142,1.4736173539411856,1.6535579016536612,1.5148847285023905
2018-09-28,1.4493259849652638,1.7209483603046394,1.4671752901865123,1.6607503795070158,1.5239925511322316
2018-10-31,1.3388873449109107,1.5951926057463324,1.3408183749053217,1.5382331925897847,1.3993110660304109
2018-11-30,1.362987317119307,1.6666401050339639,1.3878334629918696,1.5718792910961557,1.4533947509018696
2018-12-31,1.2358206004320758,1.4995789872251377,1.2671315036257698,1.4228097556223898,1.3159657738012627
2019-01-31,1.3445728132700985,1.6512574650757323,1.3880647558183137,1.5502684698268079,1.447226288643217
2019-02-28,1.392574062703841,1.7202032686223647,1.4472520670378353,1.5946771043510564,1.5226041744618057
2019-03-29,1.4084494070186648,1.7167762226176786,1.455572541199059,1.5957855656602942,1.5194468180901082
2019-04-30,1.4663366776471318,1.7801399327280563,1.4946171874217964,1.68779397302129,1.567602499177664
2019-05-31,1.3694118232546564,1.6633715634868558,1.3727912721909714,1.5464873614288308,1.4694984246444802
2019-06-28,1.4675986509820154,1.7872384403716828,1.468893715756505,1.6989777093678988,1.5770668860741708
2019-07-31,1.4860903939843886,1.826128321239571,1.5038471598397138,1.7330124441296682,1.6107710482071405
2019-08-30,1.4516130968439507,1.805624201143751,1.4608785713028591,1.6500364431000116,1.5632554067962356
2019-09-30,1.476290519490298,1.8671005962614,1.5133500669830138,1.6957068053392925,1.6322714164466647
2019-10-31,1.505521071776206,1.9002012171133384,1.5129985578132887,1.7089684455617087,1.648530767576887
2019-11-29,1.5645374977898334,1.961656481071385,1.56142887057591,1.7679205868799772,1.6936534374747139
2019-12-31,1.6103784464750757,2.012423793620561,1.619655387459284,1.8241920039431554,1.755833999757136
2020-01-31,1.606996651737478,1.9977637852109535,1.5608353811220625,1.7533827154949682,1.7158963448176163
2020-02-28,1.4766692232815686,1.850809637999944,1.3929221570798846,1.5656040918263043,1.548851615364683
2020-03-31,1.2703785327891335,1.5723166813238012,1.1690015915534158,1.2595481381281426,1.334942348636478
2020-04-30,1.439719991209925,1.7528964562984375,1.3410106003286315,1.4355975710782345,1.4833339181948755
2020-05-29,1.5183287027299868,1.8808372762107626,1.4218671756395036,1.5225139098747067,1.5487343554232895
2020-06-30,1.5553759230765984,1.939010458718884,1.4201477549025137,1.5243363251112438,1.586901869411594
2020-07-31,1.6443434258765797,2.035846244192933,1.4940415670296527,1.6122186352568024,1.6509335979201383
2020-08-31,1.7668470111043848,2.1208128692333634,1.558045337794571,1.7137191648020225,1.7314573895170353
2020-09-30,1.7023570951990747,2.089759220888898,1.5278244295638277,1.6754991080258828,1.6950597645245842
2020-10-30,1.666607596199894,2.1195285096152086,1.5226246460187915,1.668747345935587,1.6987388048872518
2020-11-30,1.8756001887633607,2.42610607000348,1.7550622002729865,1.9515144713089676,1.9307784251173652
2020-12-31,1.9620653574653517,2.533906689262897,1.8172224243029758,2.065841884295082,1.9886711527164451
2021-01-29,1.9561791613929556,2.502747150397094,1.7936726248314472,2.042201522564302,1.96804376027368
2021-02-26,2.018581276641391,2.645643935541756,1.895721126150148,2.184992872876857,2.084484041582206
2021-03-31,2.0896353375791676,2.8286477628865723,2.03282770153664,2.2986631919636813,2.2434220376386147
2021-04-30,2.196833630396979,2.9802819235020794,2.141010363114073,2.4111803597025916,2.356869559828975
2021-05-28,2.211991782446718,3.023049501493357,2.2043526345103146,2.461799778059033,2.3884838758041145
2021-06-30,2.263088792621237,3.0002327515133653,2.1699282135100755,2.43219235361728,2.3793514489486323
2021-07-30,2.290924784770478,3.020014710305179,2.179991019281132,2.421173730283676,2.389924350224333
2021-08-31,2.3552997712225285,3.1365948959266503,2.2465061792787875,2.4494818241447014,2.4717163400612705
2021-09-30,2.2544929410142043,3.00109960995633,2.1329721652166107,2.3640254781142263,2.36080049139892
2021-10-29,2.404867620179852,3.118299480862094,2.2311330032194614,2.5149959790497634,2.433226729231276
2021-11-30,2.3610990294925784,3.0282677170184047,2.1628242108108515,2.417681950939733,2.3618139844309547
2021-12-31,2.4437374955248186,3.20709271876387,2.2921937781290427,2.548108101417168,2.4859647959275013
2022-01-31,2.3034669632816938,3.0741545727210875,2.1833095898979473,2.433984742152433,2.391303937349036
2022-02-28,2.25232999669684,3.0308727297886806,2.1792318241383786,2.472093167804038,2.3787831005420546
2022-03-31,2.3262064205884965,3.125015244731681,2.224241777831036,2.539517885636137,2.447683803009686
2022-04-29,2.1147542569570024,2.922718306805168,2.0961266592094443,2.3284793631839666,2.2954774347380913
2022-05-31,2.112850978125741,2.971768925983215,2.1499222197820815,2.374496594624791,2.3497415750111927
2022-06-30,1.935371495963179,2.6841275418284662,1.9365636286083874,2.141125597887733,2.0899793566357205
2022-07-29,2.115748119386947,2.948893638772906,2.1303877320465356,2.354782161952795,2.2953626224837125
2022-08-31,2.040004336712894,2.8732434149089654,2.063677428403866,2.308487107648776,2.249615972273693
2022-09-30,1.8541599416383496,2.6085522119236173,1.8758119234351271,2.1253213857589937,2.047747493576512
2022-10-31,2.006015640858531,2.893192561151068,2.0462583308864724,2.3542132774565125,2.287324045790965
2022-11-30,2.1085230401064017,3.068326621344818,2.181050817567211,2.5120181295495856,2.4207379513238148
2022-12-30,1.9826442146120495,2.913059202625805,2.088096911564188,2.37362725602145,2.304634664683145
2023-01-31,2.1238084826924277,3.164175217249083,2.241420945164341,2.569537398164475,2.4738628070342217
2023-02-28,2.074111364197425,3.0863507711778415,2.1801979943725365,2.4894880279464537,2.4127096190911317
2023-03-31,2.129075315348657,3.06504529621224,2.1647520785235796,2.4599691591705537,2.415584718348264
2023-04-28,2.1512176986282827,3.0713983978893102,2.189014908978841,2.4477539420174272,2.429008943840641
2023-05-31,2.156810864644716,3.009765408929903,2.1086445253294492,2.353850621656054,2.3687565194110234
2023-06-30,2.3051994521322725,3.294399065288737,2.301479437775379,2.5434249320212734,2.593606524321569
2023-07-31,2.388186632409034,3.399067476851847,2.4080373582070713,2.674019678319876,2.7013688380960312
2023-08-31,2.3406617184240943,3.304508672465827,2.3481350843432933,2.5781538086072096,2.645258651384653
2023-09-29,2.2315868823455314,3.161506584086412,2.2304202949113177,2.4663105701523858,2.5182238391619607
2023-10-31,2.167763497510449,3.0223083252753913,2.15378751223939,2.3784389391927028,2.4255779951219956
2023-11-30,2.3682816210301656,3.29990536123353,2.335135871838428,2.6066195030794646,2.62670367145379
2023-12-29,2.4933268906205583,3.532742896884953,2.492690134960041,2.8140168574265583,2.804055463463432
2024-01-31,2.5205041537283224,3.5078843856871487,2.4673258628944423,2.7738202443658753,2.7754859060400805
2024-02-29,2.652830621799059,3.7626621865200014,2.5979718337556896,2.849228470796052,2.9622090999185686
