date,Market,High communities,High employees,High suppliers,High shareholders,High customers,Low communities
2019-07-31,1.0019,1.0019,1.0019,1.0019,1.0019,1.0019,1.0019
2019-08-30,0.99067872,0.9563071465308203,0.9438761785683466,0.9558279069239481,0.958710286792773,0.9608524507131682,0.966567683734378
2019-09-30,1.030404936672,1.0271629950999281,1.0245386789018203,1.0433829964024464,1.0329380323741615,1.0342849755984758,1.047202386997606
2019-10-31,1.0817191025182658,1.1062178438494856,1.1096411312763526,1.1314106509114823,1.0985882411705956,1.1105492813522455,1.1232781642485394
2019-11-29,1.09026468342816,1.1361835486634952,1.1211888792445803,1.151729718953871,1.1250872054753607,1.1293115542276588,1.138631542645395
2019-12-30,1.114468559400265,1.1550254160854092,1.1376899451661289,1.1744603201748567,1.1445156259331508,1.148401830793413,1.1552482681995553
2020-01-31,1.09307076305978,1.1030340960341891,1.0880225924882903,1.112959396542204,1.0893385686209756,1.1000911767012207,1.104415711763177
2020-02-28,0.9840916079827199,0.9766559852251507,0.955614737330378,0.99795808343605,0.9704966587779401,0.9813353260694747,0.9842692306019438
2020-03-31,0.9340013451363994,0.9073041968520491,0.8625789525380245,0.9070619521104337,0.8900596532296018,0.9346334707870212,0.9006723277560799
2020-04-30,0.9803278118551649,0.9405843702815949,0.9068373369464249,0.9550078987383239,0.9519817563884191,0.9865988000656368,0.9554546633035742
2020-05-29,1.0434609229386376,1.0235467333796349,0.9777586901435453,1.0252924125829386,1.0237391781876999,1.0639028453595925,1.0279027324480197
2020-06-30,1.0412696550004665,0.99686490887533,0.977425649026587,1.0152353638846856,1.0177294311763623,1.0494998181232333,1.0181113849553096
2020-07-31,1.0207566427969572,0.9150882619379533,0.9226654538806375,0.9401775942588012,0.9521765337700172,0.9846928734002994,0.9668846741310689
2020-08-31,1.100988114920798,0.9887684365030184,0.9971562945706531,1.038963011828623,1.0457860169468869,1.0528881743435543,1.0368740085902535
2020-09-30,1.1254300510720399,1.0176455041355588,1.012709381288441,1.0539607831490991,1.071626415826151,1.091275807694814,1.0724147282475756
2020-10-30,1.1031465360608135,0.9699316932454862,0.9733072408886976,1.0080916694572362,1.04812634466595,1.0368441377283248,1.0337501815082524
2020-11-30,1.2237204524522602,1.022917800288292,1.1076132411291912,1.1263037246266594,1.1898643530145219,1.1235753789124052,1.1640317466184797
2020-12-30,1.2726692705503506,1.040888376504183,1.1887797393236952,1.2014302052655845,1.2450519533176012,1.1624627796364746,1.24973090550703
2021-01-29,1.2570154385225814,1.0691774141775348,1.201213889305917,1.2210491935065584,1.247515889248381,1.1737039003792593,1.251794747258535
2021-02-26,1.2713454145217389,1.1326173449596821,1.1917606836161294,1.2530501902486453,1.2968309608895594,1.2035984048725823,1.2535166795720474
2021-03-31,1.289652788490852,1.212297836688956,1.3146881574975136,1.3888990121445766,1.3987804898153853,1.3106837379892953,1.3834766255852833
2021-04-30,1.2692762744326964,1.1728921312481961,1.2832352477845348,1.3634342253667215,1.36414031163768,1.274401146604299,1.3548546056537156
2021-05-31,1.2801920503928175,1.173172434212362,1.2616197685435642,1.391368311530963,1.4000082433402012,1.2996665333999098,1.338176746815822
2021-06-30,1.2809601656230531,1.200578714014614,1.2698573410859804,1.4101856162569018,1.418959007066664,1.307267014394343,1.3500730038190412
2021-07-30,1.266997699817762,1.1769822581587257,1.264264145301869,1.3687797777814164,1.3806665738085733,1.2810569892064292,1.3374474463246502
2021-08-31,1.3032338340325498,1.1990307269158882,1.3082009833371149,1.3751380141956888,1.414200108189445,1.334826797890504,1.376532190494453
2021-09-30,1.34207020228672,1.2206641094455761,1.3543806192695484,1.4266524497909758,1.4437467405758342,1.3698349719615446,1.4163111082954738
2021-10-29,1.2908031205593673,1.1950939597240944,1.3268586159798705,1.4126955143435624,1.4421697091531513,1.329988322707537,1.3912730365699086
2021-11-30,1.2531116694390338,1.1132233432431313,1.2789704377585525,1.3373826829951694,1.3675481035605277,1.2413526801170096,1.334650877653665
2021-12-30,1.2695274323086851,1.161977250340172,1.3327190700791343,1.3958001852547386,1.4341063491958521,1.291420371411804,1.3820410825074563
2022-01-31,1.2042737222880187,1.1180211598606504,1.268285230749966,1.3407905179382906,1.353695680016154,1.236037806921341,1.3044722698488367
2022-02-28,1.2006609011211546,1.1271485324620523,1.2860228622173873,1.3241799217861727,1.3730814558071294,1.2589223458617171,1.311632461147653
2022-03-31,1.182170723243889,1.1433872061629662,1.3035448054041892,1.351460946859311,1.3860942947550692,1.2820101457877282,1.3255792961614117
2022-04-28,1.0820408629851315,1.1212427656502149,1.2847938784610269,1.2959405777501674,1.3355661317758822,1.2674836149457862,1.3118547805101586
2022-05-31,1.0959991901176396,1.144311198750445,1.3301678324617172,1.3238253276249945,1.3533062726651515,1.2528189068246276,1.3229168420046673
2022-06-30,1.0219096448656873,1.1524098156648446,1.3135662359915314,1.319133427197972,1.347574719981223,1.2728934142995407,1.3093529591887683
2022-07-29,1.080669449445464,1.2039962694184592,1.3609085355579287,1.3651392550847472,1.4030126765716184,1.3209372087218167,1.3618700659721807
2022-08-31,1.0491139015216564,1.2320675203735811,1.3892870946074691,1.4057428552717022,1.4400429498510967,1.3229518781179035,1.3749571669973564
2022-09-30,0.95385435926349,1.1728822974049768,1.3229243515936777,1.3329547576592153,1.3690251969702372,1.2861247010714436,1.30884631779946
2022-10-31,0.9746483842954342,1.2119615866676228,1.3917347680688,1.4051296840931293,1.4228005926942329,1.3299910814855396,1.373463375218204
2022-11-30,1.0768889998080253,1.2262609531863358,1.4143572193979161,1.429951881866282,1.4514034316820639,1.3726458809470068,1.382253337215422
2022-12-30,1.0822734448070657,1.1713466361768232,1.3594950174147071,1.3377000492642062,1.3567484087360526,1.327266964754234,1.3236822927925669
2023-01-31,1.1372529358032646,1.208882015005042,1.4237149158395717,1.4091064433583906,1.4236966541412501,1.3719772400669799,1.3825595769889185
2023-02-28,1.0960843795271864,1.2460233951195558,1.457336851017516,1.4440063370991214,1.4481938675383283,1.3859553122502017,1.408805343647511
2023-03-31,1.1435448331607136,1.2638355549361389,1.4919238579725054,1.482383120443071,1.4822188041807258,1.4218444703125777,1.447801203027209
2023-04-28,1.1444596690272422,1.3165458757290256,1.5349376376267025,1.5213721636182926,1.5189663868232928,1.480340955698797,1.499875725579949
2023-05-31,1.154530914114682,1.3144805793259466,1.5439371078284696,1.5633869189668814,1.5712446922352885,1.509020314067639,1.5359850975640172
2023-06-30,1.200134885222212,1.3954778398368646,1.6654240667648197,1.6820467472307055,1.6816703296043114,1.6226609964585104,1.6685244347097392
2023-07-31,1.2348187834051338,1.4271351951192146,1.689942497625359,1.7001650465591074,1.6990249378701663,1.6557776405583249,1.7003702590869292
2023-08-31,1.2128390090605223,1.4578595246517332,1.7046763325479168,1.7395792410388364,1.7614657925503079,1.7077463576361311,1.7437483688141218
2023-09-29,1.1880970932756876,1.442768541855382,1.695163741910112,1.7361669967701256,1.7608710697725651,1.6959596018805088,1.7230601276244215
2023-10-31,1.1347515337876093,1.4081004612270203,1.6043128494982275,1.6501741665167062,1.7131269522032722,1.6503429758199961,1.654282121180213
2023-11-30,1.2248508055703453,1.4595989495433221,1.6755571639171247,1.7454829900029487,1.8213905808259534,1.7122102629902922,1.7295458828082968
2023-12-29,1.283276188996051,1.4658729675355069,1.6647341262143058,1.7201795509163758,1.8212188888812435,1.7101941317450895,1.711557549775611
2024-01-31,1.32254444037933,1.5328433606881484,1.7562709400095706,1.814430634422861,1.9259111249185001,1.7822462058998032,1.8095799911466472
2024-02-29,1.3610304835943685,1.5709836001957587,1.8329511883581016,1.8967281966542828,1.9894619017733386,1.868520568796028,1.9068305854354257
2024-03-29,1.4058083865046231,1.6421390800619389,1.9190894182012745,2.0174300263944462,2.0710888481354415,1.9361808229517687,2.00276533833432
2024-04-30,1.327926601892267,1.6382762901216745,1.9130144438428351,2.0046479231633474,2.10124833216058,1.8957802784398747,2.0047612699157824
2024-05-31,1.3404091119500543,1.6243002267633764,1.9167626355463805,1.9756223345982653,2.1618558266076406,1.8975903215560814,2.028950946967462
2024-06-28,1.331696452722379,1.6341570182774232,1.9210886504049705,1.9862433654782776,2.186248824633072,1.92638641765319,2.027673576726984
2024-07-31,1.420254266828417,1.6649130907789764,1.9234798673256734,1.9657559508103264,2.182513678310989,1.9566334700698422,2.0117897130333104
2024-08-30,1.4206803431084656,1.6698606267276002,1.8759538647219651,1.8743504814641923,2.09370542410609,1.9625645308135025,1.9501942638442802
2024-09-30,1.4253685882407232,1.6917154748753713,1.8841598248508433,1.8637267023560562,2.1090600275324074,1.977840355113819,1.9421582194741338
2024-10-31,1.3702068238758074,1.6803895152986081,1.9164111945144175,1.9065302085426856,2.0907335249340506,1.9508834712401641,1.9512642757541632
2024-11-29,1.3815795405139766,1.651360151586008,1.9123894102425005,1.8336424323347071,2.038090230387392,1.9387068921889758,1.9300486785102102
2024-12-30,1.370250588281762,1.68196919168207,1.988449921950292,1.9454882230898172,2.1282781410979723,2.0278978355431034,2.0268832648475383
