date,Market,High transformation,High preparation,High advocacy,Low advocacy
2016-07-29,1.0002,1.0002,1.0002,1.0002,1.0002
2016-08-31,1.0047009,0.9984167205195419,1.0094650176523376,0.9851027138017087,0.9997771512628516
2016-09-30,1.00831782324,1.0029812950706691,1.019151117752735,0.9903910362037387,1.006418623431133
2016-10-31,0.9878489714282281,1.009259456538764,0.9850169956025764,0.9863692953838517,0.9852841797424867
2016-11-30,1.0327960996282126,1.0689752253080735,1.0218198375715948,1.056745686057269,1.0436608038717041
2016-12-30,1.0513864294215205,1.0859766408239349,1.0409851071150669,1.0841241750486197,1.0636555227644666
2017-01-31,1.0742015149399675,1.1125157478724692,1.063266706238768,1.1157834468893784,1.0756838818877459
2017-02-28,1.1094353246299984,1.1490782706773572,1.1080218209101385,1.1598358481783042,1.108887504998506
2017-03-31,1.1120979694091104,1.1768110311437054,1.1183959181576477,1.1575383086038091,1.1184505169265317
2017-04-28,1.1219956413368515,1.194348578947493,1.1188464820662445,1.1646185520014514,1.1293729812731672
2017-05-31,1.1331033981860863,1.211427689768224,1.1549376536884128,1.2099038896472707,1.140679476569515
2017-06-30,1.14500098386704,1.2192854201125327,1.1624328504289547,1.2156140934483597,1.1459640788077639
2017-07-31,1.1683590039379277,1.2412385109757151,1.1863477161088039,1.2668359719210625,1.173082876935647
2017-08-31,1.1701115424438344,1.2505937461094008,1.1945835734499077,1.2690111350910298,1.1844528503840437
2017-09-29,1.2001834090846408,1.2957484947273414,1.238009404645995,1.2786600909854584,1.2175422618082472
2017-10-31,1.2250272056526927,1.3282374782736432,1.2616216123387956,1.3069091150751266,1.2353941361541556
2017-11-30,1.2612880109400122,1.3975502501226627,1.3091552593127507,1.3498229741573142,1.2760796007609212
2017-12-29,1.2773063686789503,1.417060940767755,1.313639815234689,1.3442558471869324,1.289500045199113
2018-01-31,1.3455145287664063,1.470745465386915,1.3702588882778406,1.3778319378082897,1.3470062967733647
2018-02-28,1.2938467708617762,1.4173283534829424,1.3213697389628207,1.3379554961227647,1.3011864094355583
2018-03-29,1.2673229120591096,1.4078933291199098,1.3033222186592068,1.329748559733295,1.2816069251577127
2018-04-30,1.2735327943281993,1.4212650013013475,1.2751792676764897,1.3299656121995163,1.268519594073029
2018-05-31,1.3072814133778965,1.4348498597717747,1.2811441296605948,1.3514426665958215,1.2625917607397408
2018-06-29,1.3142100048687995,1.4550211098400734,1.2718873038566885,1.351676112350906,1.2763563365556367
2018-07-31,1.3571846720280092,1.5259995304986422,1.3269255519275829,1.391306899158452,1.3331141793980976
2018-08-31,1.4012931738689194,1.5260299643066029,1.3532287138931822,1.4148675672192208,1.340240197069795
2018-09-28,1.404235889534044,1.5361080980553194,1.3537610017419717,1.4184732539799103,1.3475777164971667
2018-10-31,1.29723311475155,1.4243861070771007,1.2248181158112996,1.3133794991159986,1.242611434071512
2018-11-30,1.320583310817078,1.4913685800755938,1.254611103819347,1.34917357018263,1.2952002286050988
2018-12-31,1.1973728879178447,1.340682848685936,1.1379695800407508,1.2194478990960365,1.1652607382204314
2019-01-31,1.302741702054615,1.4731023177292863,1.24834958278306,1.324265635645442,1.2866008087411627
2019-02-28,1.349249580817965,1.5370565599259338,1.29723011295062,1.368778617157458,1.3428997642937175
2019-03-29,1.36463102603929,1.5395940607806362,1.3117326034185222,1.38166286437629,1.337753284887677
2019-04-30,1.4207173612095048,1.5847246761282285,1.3537417308727953,1.4335088093843742,1.3662006120711292
2019-05-31,1.3268079436335565,1.4800845040947428,1.221105415458774,1.3188259933485789,1.278034452823104
2019-06-28,1.4219400731920826,1.5954633747774185,1.319384934910834,1.4529652402567856,1.3774234805730783
2019-07-31,1.4398565181143028,1.6249699166144407,1.341957827803326,1.4847381630970131,1.405741771289116
2019-08-30,1.406451846894051,1.619945791949397,1.313670649605439,1.4105382930550552,1.3854842309507989
2019-09-30,1.43036152829125,1.6785522855629758,1.3532692880190085,1.447019199181268,1.4377850899846496
2019-10-31,1.4586826865514169,1.7084129950105105,1.3644129423745546,1.4574355717631768,1.4592548109740877
2019-11-29,1.5158630478642325,1.7659913280411004,1.410571168634292,1.5049148304933728,1.5005097065038189
2019-12-31,1.5602778351666546,1.8190534834443466,1.469620247084867,1.5532022848313585,1.5567758152320135
2020-01-31,1.5570012517128047,1.8090470196456025,1.426633411495371,1.4979740975850304,1.5283221809929846
2020-02-28,1.4307284501988962,1.6692319487145664,1.2886258771872967,1.322814680282539,1.3864996574384532
2020-03-31,1.2308556857061104,1.4330380555576518,1.1022636425353318,1.069677457545376,1.2142980004493182
2020-04-30,1.394928748610735,1.5826542086553095,1.2785127570846713,1.2188987615562126,1.3564981688211208
2020-05-29,1.471091858284881,1.6787645815329673,1.3427391695507136,1.2921033343466508,1.405539439356871
2020-06-30,1.5069864996270321,1.7205236262519725,1.3410935385944596,1.2955478460342609,1.4286441203434463
2020-07-31,1.5931861274056982,1.8103960044462355,1.4105316366760055,1.3678916458804489,1.4988632885873223
2020-08-31,1.7118784938974227,1.8982445633827425,1.4689521984819112,1.4550864484381838,1.5910062818851396
2020-09-30,1.6493949288701668,1.869958663932209,1.4381374871633545,1.4200683096945965,1.5548870125109444
2020-10-30,1.6147576353638933,1.9089818978801087,1.4429879216364558,1.4147602400735428,1.5619888365503285
2020-11-30,1.8172482428385255,2.172643889283568,1.6358727060905696,1.6537933152585245,1.7666008169693121
2020-12-31,1.9010233868333815,2.2627715270499764,1.6978202110094305,1.7400955843606163,1.8243525909955092
2021-01-29,1.8953203166728814,2.24447939462889,1.6730965763709527,1.7537422834656045,1.8097263340234087
2021-02-26,1.9557810347747464,2.3453648963113922,1.7654428516916176,1.8763278646901191,1.9051247747782092
2021-03-31,2.0246245271988172,2.5172681994477597,1.908156313884247,1.9905171906004153,2.0668433323170485
2021-04-30,2.1284877654441163,2.637255935529622,2.005692294561431,2.069801684121603,2.162485241659768
2021-05-28,2.1431743310256803,2.6870152204535986,2.0674449077438855,2.1265164117824815,2.2090462370928527
2021-06-30,2.1926816580723734,2.6576431824609763,2.0459797171917,2.097349551757118,2.1964255533891732
2021-07-30,2.2196516424666637,2.6996267333205437,2.058638268383286,2.06894557118904,2.2041298870885613
2021-08-31,2.282023853619977,2.807329236016012,2.108100828048806,2.0958516675022847,2.2724489918636186
2021-09-30,2.184353232685042,2.682853764724337,2.0022519726419565,2.0294699179353457,2.1543941267272806
2021-10-29,2.330049593305134,2.815962007932523,2.0963477861385478,2.1586024877858225,2.2607215960478433
2021-11-30,2.287642690706981,2.744942920659839,2.029571985167818,2.085618078781913,2.1813312373060048
2021-12-31,2.3677101848817252,2.916868194460443,2.1538207097347586,2.2141090196347983,2.309292640595017
2022-01-31,2.231803620269514,2.7907388688955357,2.038888236405624,2.1268257673684223,2.2348904691039304
2022-02-28,2.182257579899531,2.756251306099299,2.028223478121604,2.166499269705581,2.206569794256757
2022-03-31,2.2538356285202354,2.888091013981497,2.080189293224151,2.232060666888793,2.282791842120766
2022-04-29,2.048961969887746,2.7271767199490107,1.9605358485052613,2.0708580812854036,2.141001370675305
2022-05-31,2.047117904114847,2.7816452212833442,2.0158870803902147,2.114189746540286,2.182070829495829
2022-06-30,1.8751600001692,2.496544116766346,1.794532998201153,1.9183499015787966,1.9281678018988895
2022-07-29,2.049924912184969,2.7309255935026564,1.9683494250200861,2.106589200151944,2.1176469492600387
2022-08-31,1.9765376003287474,2.670433534891932,1.9050537641284788,2.0666416509710923,2.083441539882896
2022-09-30,1.7964750249387986,2.3938324224860366,1.723897517440552,1.9003573986351434,1.8899718671742816
2022-10-31,1.9436063294812864,2.644539645376897,1.8943274217524055,2.1128366013776056,2.109751701958043
2022-11-30,2.04292461291778,2.827102948383907,2.0057556219942616,2.278176055285863,2.233657628835933
2022-12-30,1.9209620135265884,2.700862166641708,1.9238199119759019,2.1677373847982278,2.1440095019244625
2023-01-31,2.057734508889682,2.936156844483271,2.067325388438348,2.3202464127858144,2.2833898995987165
2023-02-28,2.0095835213816633,2.8626187720600873,2.0048727971927174,2.2395976768606842,2.212596084256009
2023-03-31,2.062837484698277,2.862112848715335,2.005366988490684,2.2577199959440093,2.2271222159402577
2023-04-28,2.0842909945391392,2.86896932352936,2.0345651337188415,2.246453759346823,2.2454821012627977
2023-05-31,2.0897101511249407,2.8075958185014316,1.988771480563231,2.1347690231945284,2.1998082120678433
2023-06-30,2.233482209522337,3.084053461491,2.1723303823413787,2.2879012115595065,2.402506701164865
2023-07-31,2.313887569065141,3.2015809257214647,2.265346874199881,2.3812854686324045,2.500287781995165
2023-08-31,2.2678412064407447,3.1191456889424813,2.2009791428044396,2.3193151910568623,2.437861268607361
2023-09-29,2.162159806220606,2.9716063835221855,2.0880944860932256,2.2189494950193867,2.307276825434685
2023-10-31,2.100322035762697,2.8454050823764696,2.055676233256914,2.1372190243199496,2.2319377405394656
2023-11-30,2.2946018240707464,3.0951241142698582,2.214137367244674,2.340738965425308,2.41525582038319
2023-12-29,2.415756800381682,3.319559253449948,2.3451744547793485,2.5004175464003646,2.572173479777416
2024-01-31,2.4420885495058418,3.289282316418226,2.324732735168309,2.466390052289666,2.542492634882721
2024-02-29,2.5702981983548985,3.531215102382287,2.4494261982234344,2.526448029624333,2.720549306074111
2024-03-28,2.654603979260939,3.7144068320664108,2.5572047450403694,2.6677975902916717,2.8514959179487485
2024-04-30,2.5436415329278317,3.5077545063149254,2.457203084141701,2.530953137028347,2.746483536190306
2024-05-31,2.6626839566688543,3.550458913106155,2.574378137631749,2.596216588978329,2.8431099324493148
2024-06-28,2.7383041810382496,3.5116336227950153,2.5331501731038286,2.6088444332262486,2.822939786494136
2024-07-31,2.7911534517322876,3.6455961608663587,2.705751475498818,2.755641923095851,2.9624475075509986
2024-08-30,2.8514423662897044,3.7164218954334913,2.768786771093786,2.7924809142764127,3.0106216041640392
2024-09-30,2.911607800218417,3.807002546108583,2.805367999598611,2.8275045287775633,3.0625696587645823
2024-10-31,2.8918088671769318,3.7837624760302493,2.7499405566498716,2.81420135141206,3.0482377849017017
2024-11-29,3.088741051031681,4.0747337685634815,2.939484904696569,3.02404189714183,3.272271008691389
