date,Market,High transformation,High preparation,High advocacy,Low advocacy
2019-07-31,1.0019,1.0019,1.0019,1.0019,1.0019
2019-08-30,0.97865592,0.9906504740575639,0.9732732685044514,0.9539293949918154,0.972345259006503
2019-09-30,0.9952930706400002,1.024379319698906,1.008231070683996,0.980332630630735,1.0152732344911188
2019-10-31,1.0149998734386723,1.0425398791983862,1.0079968866215778,0.9879995330721144,1.02538655501268
2019-11-29,1.0547878684774683,1.0762571312903815,1.0402623532545314,1.0220813139542106,1.0534528671188925
2019-12-31,1.0856931530238583,1.1041104698818849,1.0790542922383242,1.0546132977530411,1.09212919260916
2020-01-31,1.083413197402508,1.0960672988436002,1.0398669559696947,1.0136765887660106,1.067287961120401
2020-02-28,0.9955483870931646,1.0154413327610146,0.9279990323797809,0.9051168356661895,0.9633860970875358
2020-03-31,0.8564702774162495,0.8626469808808421,0.7788176390892014,0.7281778523086961,0.8303344789984651
2020-04-30,0.9706377653958355,0.9617215499802787,0.8934142752993978,0.8299566522649067,0.9226340728520043
2020-05-29,1.023634587386448,1.0319159092590109,0.9472829163204688,0.8802052700028586,0.9633131613742867
2020-06-30,1.0486112713186775,1.0638324568953368,0.946137395896323,0.8812588561047193,0.9870533647430056
2020-07-31,1.1085918360381057,1.1169611293648558,0.99536727267321,0.9320659272443926,1.0268811160948295
2020-08-31,1.1911819278229445,1.1635778214329262,1.038008160418881,0.990746048610992,1.0769669348651183
2020-09-30,1.147703787457407,1.1465403274548467,1.0178742473690943,0.9686500301930485,1.0543276029001403
2020-10-30,1.1236020079208013,1.1628731612584673,1.0144100235617182,0.9647466592385113,1.056615966937636
2020-11-30,1.2645016997140697,1.3310760494018976,1.1692656444162333,1.1282217594152257,1.2009446694973893
2020-12-31,1.3227952280708883,1.3902205460836512,1.2106783159421641,1.1943174389118107,1.2369539607284912
2021-01-29,1.3188268423866756,1.3731249555785674,1.19498885977892,1.1806503250383364,1.224123717404085
2021-02-26,1.3608974186588105,1.451524861746856,1.262976083614954,1.2632017541193872,1.2965496018728067
2021-03-31,1.4088010077956006,1.5519293801392506,1.3543198594640684,1.3289175503785906,1.3954090756795634
2021-04-30,1.4810724994955147,1.6351230219845028,1.4263938118768806,1.3939666795637125,1.4659734632187074
2021-05-28,1.4912918997420337,1.6585873294436715,1.4685939924581697,1.4232310944980138,1.485637575763285
2021-06-30,1.5257407426260745,1.6460689858316322,1.4456595957181342,1.4061142649861003,1.4799572039458924
2021-07-30,1.5445073537603753,1.6569223000719286,1.4523636846516772,1.3997441095060674,1.486533551217539
2021-08-31,1.587908010401042,1.7208836803405767,1.4966777217302552,1.4161097618909841,1.5374081896143732
2021-09-30,1.5199455475558774,1.6465445851988314,1.4210385665510687,1.3667052043080574,1.4684185036509347
2021-10-29,1.6213259155778543,1.7108459539990146,1.4864357333785398,1.4539852151352604,1.5134676419285342
2021-11-30,1.5918177839143375,1.6614502882367297,1.440926734231658,1.3977254201789673,1.4690488965735824
2021-12-31,1.647531406351339,1.7595621061002,1.5271159248339203,1.4731282025455805,1.546270732772363
2022-01-31,1.5529631036267721,1.6866259783532438,1.454574598094066,1.407150491863439,1.4873916547585595
2022-02-28,1.5184873227262579,1.6628795209276546,1.4518578901575045,1.4291819733970397,1.479603691093036
2022-03-31,1.5682937069116791,1.7145305383421192,1.4818446293747267,1.4681619732376672,1.5224599454807437
2022-04-29,1.4257358089534076,1.6035409108601941,1.3964911833764952,1.34615506188452,1.4277875458612912
2022-05-31,1.4244526467253495,1.6304523906192543,1.4323311101835985,1.372758831717065,1.461539854856498
2022-06-30,1.3047986244004202,1.472638780571839,1.2901863642243694,1.2378409305658808,1.2999676892280794
2022-07-29,1.4264058561945392,1.6179019307258053,1.4193167535488926,1.3613614005208958,1.4277161326099854
2022-08-31,1.3753405265427747,1.576396655106492,1.3748727069699074,1.334597013995968,1.3992617045915323
2022-09-30,1.250047004574728,1.431174595305674,1.2497120826360881,1.2287041005417112,1.2736994597077413
2022-10-31,1.3524258542493983,1.587341696255843,1.3632676753757815,1.3610325134556265,1.422716135870891
2022-11-30,1.4215348154015424,1.6834284897562102,1.4530697483602637,1.4522636421457908,1.5056996189066334
2022-12-30,1.3366691869220704,1.59824147140419,1.3911415678167334,1.372256244243076,1.4334833452066806
2023-01-31,1.431840033030922,1.7360155435352662,1.4932898135735473,1.4855170416931895,1.5387432926152584
2023-02-28,1.3983349762579984,1.693317387216301,1.4525015765529399,1.4392383988057096,1.5007059942242937
2023-03-31,1.4353908531288353,1.6816282002518568,1.4422111271626445,1.4221727656495513,1.5024943066905048
2023-04-28,1.4503189180013751,1.6851138110362818,1.4583756221208406,1.4151108278618723,1.5108441783471767
2023-05-31,1.4540897471881786,1.6512990506384395,1.4048308939538454,1.3608228526146384,1.4733671550897591
2023-06-30,1.5541311217947253,1.8074624795656793,1.5333022598871824,1.4704207393455093,1.613223915099581
2023-07-31,1.6100798421793354,1.864888499591422,1.6042937697503865,1.545920991383388,1.6802521015639489
2023-08-31,1.5780392533199665,1.813009086183034,1.5643854002120114,1.490498414822862,1.6453515512165227
2023-09-29,1.5045026241152561,1.73455140570082,1.48596090955801,1.425838901853142,1.56633586583555
2023-10-31,1.4614738490655599,1.658180685264211,1.4349062631754694,1.3750380046312414,1.5087101273751051
2023-11-30,1.5966601801041242,1.8104834928443865,1.5557250048231526,1.5069551802594627,1.6338103489994704
2023-12-29,1.680963837613622,1.9382291305719754,1.6606915336280939,1.626857036719996,1.7441232085534313
2024-01-31,1.6992863434436103,1.924590580597473,1.6437932311535046,1.6036183192128497,1.7263529365993162
2024-02-29,1.7884988764743999,2.0643736810978606,1.7308327932189975,1.6472137950077952,1.8424948104895151
2024-03-28,1.8471616396227601,2.1795359206425586,1.8092000705183804,1.7526217304030696,1.944986470501341
2024-04-30,1.7699502830865288,2.0768225461682106,1.7286937696230051,1.6712750795139197,1.8665734391027644
2024-05-31,1.8527839563349782,2.1157706330005954,1.8121234017982506,1.7236110895096473,1.9354453285060753
2024-06-28,1.9054030206948915,2.087716178806094,1.78160256567258,1.722970383645889,1.9166399853637486
2024-07-31,1.9421772989943027,2.1884660952179895,1.886003663339373,1.8220089808447144,2.0135339275436226
2024-08-30,1.9841283286525793,2.220261555706395,1.9115708921594088,1.84540025272806,2.0350645866646233
2024-09-30,2.0259934363871483,2.2818504094107097,1.9596413502162606,1.8746561802257706,2.07424415585911
2024-10-31,2.0122166810197157,2.275969837485116,1.9455320022623261,1.8739854268240466,2.070386250975125
2024-11-29,2.1492486369971586,2.443251515399652,2.0846461827019023,2.0470170449969776,2.2158655971650285
2024-12-31,2.083051778977646,2.280598257273293,1.9391009751003303,1.9056143843594469,2.073023478379041
