date,High prosperity,High planet,Low people
2019-10-31,-0.3108381535086516,0.10373383305956729,0.11267377255282385
2019-11-29,-0.3479221015679333,0.08763928302652013,0.09804014500185942
2019-12-31,-0.2697295330217828,0.11039218874599416,0.12316591984935649
2020-01-31,-0.2795680680681939,0.11124377786250572,0.09701285195318476
2020-02-28,-0.2180311357996627,0.10741918114093563,0.08704492156704235
2020-03-31,-0.17745811885266038,0.17147762800118493,0.08818340989962803
2020-04-30,-0.14160927461490136,0.16462567296732078,0.12172099332695074
2020-05-29,-0.14184085094817123,0.15624151860397995,0.11671213069822872
2020-06-30,-0.16999451997420456,0.14856286486898307,0.1238164866174819
2020-07-31,-0.20936677311482388,0.12294757843096094,0.09607097951658816
2020-08-31,-0.1938740948212503,0.13201854981617656,0.11327901170723065
2020-09-30,-0.12683856190262566,0.24558296708863747,0.23255202871419622
2020-10-30,-0.015830868398527098,0.3339066261128312,0.35417662712521214
2020-11-30,-0.05780414724054683,0.3311163778064359,0.30173306381721576
2020-12-31,-0.08068416654581234,0.28451770966933343,0.24374621020881937
2021-01-29,-0.0831100898927083,0.2275216816633192,0.1946131992333051
2021-02-26,-0.2232807903846341,0.33822011154582554,0.22622351678915148
2021-03-31,-0.1426129460231565,0.4509198572522908,0.3165262239761012
2021-04-30,-0.1200563544414806,0.4369690250301749,0.32438347022336445
2021-05-28,-0.04831093851145363,0.4278881434983704,0.2773275089213327
2021-06-30,-0.09048372604806915,0.36609109647320104,0.21649661244529822
2021-07-30,-0.08098806315944745,0.2898116961541315,0.18600845872590369
2021-08-31,-0.026217113733012942,0.36185718031203257,0.2612815332567229
2021-09-30,0.0801031779017112,0.37181007843706165,0.2584364824295295
2021-10-29,0.04418621533289577,0.36795459781659456,0.24131215854294413
2021-11-30,0.0322465355287489,0.29607043289271784,0.1842108640481609
2021-12-31,0.07326467185864585,0.3685107107103256,0.24846542343008118
2022-01-31,0.05262383122569657,0.3872529495333355,0.24379969939243856
2022-02-28,0.26700354138130866,0.4563109424124499,0.29846125028245585
2022-03-31,0.26172982813961776,0.39227105169864024,0.28044407972796587
2022-04-29,0.34798457380452813,0.5300488976400901,0.3617310875660513
2022-05-31,0.2896990405857996,0.4486145308360207,0.2992354393024154
2022-06-30,0.23855281017457192,0.33026850894622045,0.2324374671123562
2022-07-29,0.2359500342780608,0.33599750305192055,0.21226418132523536
2022-08-31,0.21159130858987518,0.3147418290142213,0.21405306268701924
2022-09-30,0.2617355893616367,0.2235866377061917,0.12094455416444708
2022-10-31,0.20392922902732225,0.16400013589601758,0.0769696732418689
2022-11-30,0.18821758391131949,0.21430531734119493,0.1272465060695983
2022-12-30,0.1521703920973071,0.21942238565884645,0.10895374802792726
2023-01-31,0.14490899755666448,0.29513749566133735,0.19500459323538008
2023-02-28,0.16872729553920474,0.32282545223512865,0.21562600436418228
2023-03-31,0.15636397382722123,0.3192050261863454,0.2039645314452515
2023-04-28,0.13975885671070093,0.3114200521370184,0.20256226838834987
2023-05-31,0.05839356554976514,0.23417065270318366,0.13987332767052046
2023-06-30,0.10928152318237594,0.3105039711422847,0.22339979355856698
2023-07-31,0.07427437519619401,0.18697572327790982,0.14580029668487163
2023-08-31,0.08549021044824912,0.16953564312043856,0.12819247313312654
2023-09-29,0.043555340851981705,0.09760693515686741,0.07105868796047211
2023-10-31,0.08724559496890147,0.030055862951677614,0.018367361680698135
2023-11-30,0.11675674636088329,0.03896392493230838,0.04520402438444637
2023-12-29,0.11227940994288982,0.07142532938293042,0.08663359827492065
2024-01-31,0.01945508993064668,-0.10432011456493312,-0.07259845741065607
2024-02-29,0.025553902337334067,-0.15410433030406295,-0.09511837085786076
2024-03-28,0.048420095444803246,-0.0743626644879585,-0.0310903977710634
2024-04-30,0.05205020975854768,-0.009293217600582604,0.04947243858403294
2024-05-31,0.09499147506646222,0.06675172476579128,0.12083558707603301
2024-06-28,0.2225277425489336,0.05557344596168623,0.14840447582778954
2024-07-31,0.246767503803912,0.05439914137837676,0.1204038511641577
2024-08-30,0.2636096475372302,0.03531426861211934,0.12304118348647636
2024-09-30,0.2711300917347938,0.08816550447009536,0.17324655179289467
2024-10-31,0.2874009444042582,0.1558425369407619,0.21497909181156494
2024-11-29,0.2662651846509592,0.14369009171245778,0.17780479047385855
2024-12-31,0.2021041163572883,0.08559481346677167,0.12279774715545255
