date,High transformation,High esg_refinitive,High preparation,Low advocacy
2019-10-31,0.4051942712872745,0.04016141775744575,-0.2372514413767708,0.1604007578943316
2019-11-29,0.3874481815083629,0.0375949354724614,-0.255811239138762,0.13446414966971532
2019-12-31,0.4116099389688831,0.03325389693056047,-0.24902813207838648,0.18414722037683917
2020-01-31,0.41351077511597106,0.053107416203520885,-0.2996492378264895,0.1637763014030702
2020-02-28,0.3836790316240667,0.02747810991798083,-0.27084729405326846,0.16459472658401075
2020-03-31,0.3799908710793801,-0.08815446385319259,-0.2245328794798478,0.13307174677611533
2020-04-30,0.41720106198338625,-0.07454767462981471,-0.211827967090651,0.1418540558627035
2020-05-29,0.42670858080949503,-0.08369924789111038,-0.212309029113792,0.1531776009332666
2020-06-30,0.44442290685515884,-0.07459452828464286,-0.25449056169281936,0.1586058049248602
2020-07-31,0.39937679296579387,-0.11176225126348982,-0.2819534225988498,0.12797090011997359
2020-08-31,0.39711292668966947,-0.09414473158472336,-0.2552440364623797,0.12276727780266661
2020-09-30,0.44996200376589346,-0.0690863752848686,-0.21738968480133547,0.16348089297666402
2020-10-30,0.6893284110989233,0.025548297203190184,-0.09535458824047027,0.30407533741391557
2020-11-30,0.6988204249234642,-0.0609158326775725,-0.11910688529604674,0.3499650291043699
2020-12-31,0.6698962701210086,-0.12350801568618452,-0.1533762216122868,0.3252466011745332
2021-01-29,0.60964016273463,-0.06303809814498407,-0.23252334606788438,0.35588586016054924
2021-02-26,0.47360267160471137,-0.14549086581305315,-0.17429499075041877,0.3067710288582156
2021-03-31,0.5378863480202696,-0.04200776905911824,-0.07357990875365872,0.3889112628119064
2021-04-30,0.5502289421468819,-0.16246492128147266,-0.05282756148201523,0.3796407140574137
2021-05-28,0.5346457507026873,-0.06990791823966641,0.0015888628507723657,0.3509880392359286
2021-06-30,0.5087874689269725,-0.07348569553300505,-0.05452724852035529,0.3245818291398712
2021-07-30,0.5002755405891129,-0.08788554677994237,-0.10083687316948675,0.2972297794374389
2021-08-31,0.5322520772234035,-0.04844678439849709,-0.01172115121043582,0.3621156073713897
2021-09-30,0.4599470835110362,-0.050306509803014376,-0.025923910418481688,0.2862523209204635
2021-10-29,0.4370804786706731,-0.02872127340176145,-0.003471958900383293,0.25085729214361263
2021-11-30,0.3791418369269194,-0.02539080154223186,-0.01299619521008346,0.19923756456321146
2021-12-31,0.4551910354178119,0.010548761161532957,-0.005484091480843757,0.2265910854318646
2022-01-31,0.41681116672359886,-0.061452730397475966,-0.07445272084244989,0.18570801587024233
2022-02-28,0.49206581955491824,0.016745395360394655,0.06215812273085297,0.23679327113392895
2022-03-31,0.464120036163054,0.006428727555442659,0.048219734265664504,0.20631658001271128
2022-04-29,0.5740772932615439,0.00483069407395792,0.09872946348691836,0.2657451166965002
2022-05-31,0.5293074939087764,-0.005983843733197658,0.09600332521991983,0.21524115003795524
2022-06-30,0.3885363487594316,-0.06471785152942283,0.0164154964948936,0.008968954810780493
2022-07-29,0.4366693132404682,-0.08445590728238142,0.028308597422144255,0.047736603888719684
2022-08-31,0.4707472445386053,-0.004143503586266223,0.06826181215868388,0.13366587053688062
2022-09-30,0.42251683444123694,0.032434352206502634,0.10966675132917678,0.05396174398250718
2022-10-31,0.3979118240105155,0.02524989210967732,0.07747127678935925,0.05622193456255947
2022-11-30,0.41037930927840194,0.06815397598860026,0.07596078295104894,0.03288803915746043
2022-12-30,0.37792837078381725,0.12314740633917509,0.07194469447134581,0.04335256165312806
