date,Market,High Innovation,High Adaptation-change,High Measurement,High Upskilling,High Advocacy,Low Advocacy
2017-02-28,1.4464468261342307,1.6031212277549982,1.6118397100244861,1.666934890145415,2.1808057708813453,1.8221601069580462,1.7126114633412743
2017-03-31,1.4499182985169528,1.6070093377030383,1.6306451040562846,1.6809248180764895,2.162437477334835,1.8066748373097556,1.7042775543243829
2017-04-28,1.4628225713737535,1.623912120976755,1.6495667764524695,1.7005783714106992,2.1815181505926415,1.8072964004636345,1.7171366725469908
2017-05-31,1.4773045148303536,1.6369978356259893,1.6496016928419999,1.7310434774500278,2.236071610584782,1.8511160557122979,1.7327313287857873
2017-06-30,1.4928162122360722,1.6481832494925543,1.6909592621185519,1.7541737196974578,2.2788507654706773,1.8626333013555394,1.7577773771459482
2017-07-31,1.523269662965688,1.681997336433715,1.6958514097941317,1.7994149772421617,2.325794205050617,1.8968761006309596,1.7780488855919103
2017-08-31,1.5255545674601363,1.6897821250972638,1.7129171613391432,1.814983162344975,2.3429974215681484,1.8876136827588568,1.7829561678486796
2017-09-29,1.5647613198438615,1.733771844564138,1.765581746373081,1.8670766635280938,2.4264666753289568,1.9380693173300172,1.8308342312720862
2017-10-31,1.5971518791646293,1.7749254395662113,1.821340915552571,1.8943250282487083,2.501295755584393,1.9682050754151514,1.8652654022104458
2017-11-30,1.644427574787902,1.8652825237464232,1.8830287765032334,1.9647556339654069,2.594038687292932,2.0240227430405024,1.9351000943866687
2017-12-29,1.6653118049877083,1.8781110394313103,1.9210998546460478,1.9714215820231447,2.596023357177236,2.0596319052897782,1.9313355099372091
2018-01-31,1.7542394553740521,1.97467246219545,1.9973175188298549,2.044772191644103,2.6782637405759617,2.126755917360357,2.005592598541021
2018-02-28,1.6868766602876886,1.881799589721448,1.9132408906227614,1.968073295977857,2.5610859148894685,2.0318700737789173,1.93717380683934
2018-03-29,1.6522956887517908,1.8535174461801733,1.8935005260415372,1.9608693432395246,2.5458904835350755,2.013359599622438,1.9325375248369119
2018-04-30,1.6603919376266747,1.855378528437387,1.890407998610174,1.9539418762373522,2.5236015515575523,2.000831119668862,1.9126934037645023
2018-05-31,1.7043923239737815,1.869800351156329,1.927132032771021,1.9288786836073941,2.577069499890499,2.007670901447534,1.9214324516855885
2018-06-29,1.7134256032908426,1.8772386507115264,1.933227094006658,1.9453513315778634,2.5579695239576363,2.027452376261983,1.9520837144947099
2018-07-31,1.7694546205184531,1.977610210155331,2.003653619542135,2.000734318718686,2.640041329644826,2.067981190247578,1.9920911775011942
2018-08-31,1.8269618956853029,2.000883878788597,2.0361495928091333,2.0317846679382248,2.626339749348674,2.1027050421488536,1.9875852529078435
2018-09-28,1.830798515666242,2.0048539585761924,2.032980726238962,2.0453957029856698,2.6016208022987772,2.112164749193603,1.9866822860217426
2018-10-31,1.6912916687724744,1.8531682489765995,1.8523465114202742,1.8835764649119424,2.3690142471017417,1.9710727471422402,1.8190068495380378
2018-11-30,1.721734918810379,1.9059440476098486,1.9274947206703377,1.9639933116179789,2.404848640286179,2.037391530516084,1.9129411667829586
2018-12-31,1.5610970508853708,1.7216476490200836,1.721818097731896,1.7964499643101588,2.174698434211521,1.8117231413955892,1.730491558819255
2019-01-31,1.6984735913632836,1.8941692167496267,1.9142798888891503,1.9633067630343084,2.3976474564912853,1.9881858798471437,1.8964126614134926
2019-02-28,1.759109098574953,1.9656235914299105,1.9670086416196704,2.052821967975777,2.47831864088221,2.0464152534332856,1.9715454887929542
2019-03-29,1.7791629422987074,1.9636922161114143,1.9837345276160203,2.0688925074248528,2.478229222873949,2.042314920362981,1.9552988485677663
2019-04-30,1.8522865392271841,2.04901857571216,2.060820950029487,2.122534398310741,2.599574375683438,2.1760776996151354,2.0319065711367252
2019-05-31,1.729850398984267,1.8893432996691237,1.9023392656246005,1.9568289618270638,2.3288791783079907,2.0146196104952425,1.8759821130784904
2019-06-28,1.8538806725914392,2.0481436103457185,2.0562861065481566,2.1021806929996445,2.5745883301152,2.1908676901370785,2.03298242715232
2019-07-31,1.8772395690660912,2.0734824953286966,2.0991422235803068,2.1300797597344783,2.5985234464178664,2.236430523981714,2.0640646003763545
2019-08-30,1.8336876110637579,2.0339622724427677,2.0817538030774356,2.0200478057441806,2.4714498268572997,2.145864223558496,1.98306566206088
2019-09-30,1.864860300451842,2.0903489761271015,2.155501828778181,2.098440046179295,2.5719140526275615,2.2282528042823224,2.0543746793385402
2019-10-31,1.9017845344007887,2.1285116557375106,2.1720456309382516,2.1477249062643455,2.5985914620549377,2.2387465937497826,2.093626923687271
2019-11-29,1.9763344881493,2.176152943390122,2.2311962544756576,2.23133934333012,2.7030379510185534,2.3213481077726645,2.167008553182131
2019-12-31,2.0342410886520748,2.237294717171012,2.2924381394025497,2.2982777452808993,2.852994171254385,2.3564014709696686,2.2583670594588003
2020-01-31,2.0299691823659054,2.173307606348985,2.255615771435655,2.2419211060532445,2.7742419825768665,2.307121928008532,2.1980219132390566
2020-02-28,1.8653386816760305,1.9693325293247421,2.0889633878392786,2.048699870663367,2.497410431098046,2.090041861696782,1.9964566069377423
2020-03-31,1.6047508678458888,1.6668134746196535,1.7750563524293181,1.7297149886524723,1.9796722323514335,1.6839468410267808,1.6541833599119158
2020-04-30,1.8186641585297458,1.883535757504069,1.9708484645432955,1.9495134144930908,2.267035232983073,1.9206464831270882,1.8644002041069276
2020-05-29,1.9179632215854698,1.959870899521013,2.09688295971438,2.0419586132650234,2.4602741915904405,2.0274020100612016,2.0019696838559247
2020-06-30,1.9647615241921552,1.9754501703546936,2.1663267929433996,2.044450755734904,2.5074706804288427,2.0337083790100046,2.0359140070426065
2020-07-31,2.0771458833759464,2.0922290597202022,2.283352735930037,2.168537924123788,2.614430339320962,2.103535806311645,2.140303365892232
2020-08-31,2.2318932516874543,2.17498003746292,2.3568950514824243,2.277298430493821,2.7543554326238198,2.243253761618052,2.2599122497327424
2020-09-30,2.150429148000862,2.1441654344751755,2.3245077753079233,2.2021312518893708,2.6520917298391886,2.211418633946221,2.2285849926312062
2020-10-30,2.105270135892844,2.176856073427943,2.398215141273437,2.1892891391470615,2.621524854248399,2.2163404662214212,2.2358057323640685
2020-11-30,2.3692710109338067,2.45563477151602,2.701587289377487,2.4958965358403744,3.0682593102144575,2.490354791398998,2.546484694477412
2020-12-31,2.478494404537855,2.530604144816039,2.8184235200243393,2.579685071553302,3.2131047605866545,2.5901049850964197,2.6771177688536976
2021-01-29,2.4710589213242415,2.4760026993016964,2.8097951216773382,2.564831033709628,3.126533790821263,2.5693130999194893,2.6229879081522536
2021-02-26,2.549885700914485,2.6305957472214763,2.9686237623600515,2.658102837100161,3.3501564160635353,2.7069293825156118,2.797120248728626
2021-03-31,2.6396416775866745,2.8404169320307875,3.1786047453214623,2.847665192488761,3.533817369759804,2.910995277986816,2.9630535820270554
2021-04-30,2.7750552956468706,2.972154932005257,3.3297418810620836,2.944020419263185,3.7196699808375766,3.0585253936313905,3.142234256931258
2021-05-28,2.7942031771868336,3.0291390228130037,3.381537620563268,3.0432656058433616,3.8141799085275503,3.1292452261557253,3.185002157412675
2021-06-30,2.858749270579849,2.991649870728595,3.3508580518093973,3.0394409434662304,3.7643225413449004,3.0682514645640393,3.148153669979259
2021-07-30,2.8939118866079814,3.007986944336651,3.374040373406257,3.0415425356734684,3.8244067303705322,3.0541168418270677,3.204524155753514
2021-08-31,2.9752308106216656,3.0761493691317874,3.5291910980200787,3.123265323347269,3.928515249656378,3.0855993869202227,3.324559335005658
2021-09-30,2.8478909319270587,2.9253247216942717,3.389332506443699,2.9891416512969653,3.8079551224628534,2.9416788093740474,3.1775514150965964
2021-10-29,3.0378452570865933,3.0498609867493975,3.533012221681224,3.0928569070381067,4.036422994295091,3.1082274056858648,3.3221463667620252
2021-11-30,2.9825564734076173,2.9757084369858093,3.4391271613192353,3.0538874509202314,3.8899507005513363,2.9979722020931816,3.2533978172877864
2021-12-31,3.086945949976884,3.1870829113022583,3.6014567527363672,3.2590602150440966,4.100230064577474,3.183432637739127,3.4396867256106876
2022-01-31,2.909755252448211,3.0661769368712624,3.4211299684332417,3.1511143816235094,3.938539665692013,3.0713906761145577,3.2956720561156665
2022-02-28,2.8451586858438604,3.0388999538192127,3.4189792578289073,3.113004351166571,4.016857029555363,3.073842729708197,3.310668219299215
2022-03-31,2.938479890739539,3.093233303923216,3.5994997174227312,3.2087417368933084,4.121142624812735,3.1244829141444157,3.4250785612290042
2022-04-29,2.671372068671315,2.974253891292128,3.3323618982968717,3.0132104658054586,3.831266990667071,2.9237087270384503,3.246797749003293
2022-05-31,2.668967833809511,3.0321853586908416,3.37292501435664,3.08778142567645,3.9290702242977185,2.9690096131180277,3.3289424974051016
2022-06-30,2.444774535769512,2.7882912872792027,2.985640425417183,2.754100665204174,3.5626541534402376,2.729188442752556,3.019119465199733
2022-07-29,2.6726275225032303,2.9777500883883534,3.3296876943687015,3.000444760099086,3.9113772149557415,2.9364024368064214,3.3096487590570036
2022-08-31,2.576947457197615,2.8860703329035857,3.2483730284800343,2.900482585790176,3.802227845983785,2.8585697548514766,3.225358597655215
2022-09-30,2.3421875438469124,2.623749575581004,2.949554640372742,2.6321257830978255,3.4741951895477663,2.605749342935099,2.940067853786582
2022-10-31,2.5340127036879747,2.8937305736782215,3.320581096763291,2.9019301714742816,3.887290065236476,2.8650111325589394,3.265556580092181
2022-11-30,2.66350075284643,3.081897048799517,3.5365228756072007,3.058115689319993,4.161235535980561,3.064070308886826,3.4598113919708857
2022-12-30,2.5044897579014984,2.95835035949085,3.3866496059267623,2.912443518693192,3.9697953547758593,2.8882635671561707,3.3192682454811235
2023-01-31,2.6828094286640853,3.17713563576066,3.6484749345417025,3.184715433971453,4.2502113211403305,3.1452827043147313,3.584675347442456
2023-02-28,2.6200316880333454,3.114549952135642,3.586655758605952,3.101199232794785,4.123456290803075,3.0408441152792194,3.494018501111671
2023-03-31,2.689462527766229,3.098285813225659,3.5868539781496085,3.097019398654181,4.037792864968452,2.974790523633748,3.471056366548974
2023-04-28,2.7174329380549977,3.1123150566422844,3.5934724168298633,3.0919946553398785,4.069806160721347,2.975598678316817,3.481568971394329
2023-05-31,2.7244982636939405,3.0079097346448376,3.5105811590686726,2.9925061585217088,3.899588932444512,2.8645224857436635,3.370161621163338
2023-06-30,2.9119437442360834,3.263993083119143,3.864065738018459,3.287418530676436,4.2707571105719415,3.0955608124541767,3.653889336908084
2023-07-31,3.0167737190285826,3.388473425035111,4.013848242401746,3.436464523410666,4.472828142305681,3.2643443788906135,3.808211963080918
2023-08-31,2.9567399220199135,3.3074237592517055,3.9375882318112434,3.3473230139694627,4.347979621888266,3.151978621880181,3.6978096044958604
2023-09-29,2.8189558416537857,3.15740200530398,3.7549567935471733,3.2141161334190342,4.179032346619849,3.0144644942336325,3.549814268130892
2023-10-31,2.7383337045824874,3.0054882131871077,3.6042001772215286,3.102821730476357,4.020943473496742,2.946169527685976,3.4358928307613126
2023-11-30,2.9916295722563677,3.261749174199911,3.9102623597190864,3.3563011786369463,4.405400948350313,3.206891972081405,3.7236616299534493
2023-12-29,3.1495876136715037,3.471860081393423,4.206726749219098,3.5619828006464336,4.713186115271002,3.429646426039989,3.954915882144396
2024-01-31,3.183918118660523,3.4362699765439535,4.151473333622725,3.5359198445901336,4.678340542050723,3.410285311974933,3.893161544721591
2024-02-29,3.3510738198902006,3.6553828923241256,4.45243519319166,3.7466829678574682,4.917104126830809,3.512009342124659,4.1468841469311855
2024-03-28,3.4609890411825988,3.8833275090639763,4.672525979928246,3.94403760305446,5.257059995211012,3.7124758515709306,4.37040634843894
2024-04-30,3.3163196992611663,3.7235091473389614,4.452825303784869,3.7783891081512206,5.023202054472704,3.52899012417125,4.212280257381586
2024-05-31,3.471523461186589,3.82210143751826,4.556252652282886,3.934002441006885,5.19419662036669,3.658332180580338,4.346475911369352
2024-06-28,3.5701147274842877,3.7882937796188156,4.473555643311308,3.8637487987709807,5.139570750529217,3.6563837280975378,4.310858888371626
2024-07-31,3.639017941724734,3.9202191929909276,4.713007474844354,4.04923777709608,5.400566989773843,3.8513530897132293,4.513818862559758
2024-08-30,3.7176207292659877,4.010878206495072,4.795967813212189,4.154636098469565,5.479435233997565,3.907852848730291,4.577670806649596
2024-09-30,3.7960625266534995,4.129706230967484,4.935288322135853,4.238906595655199,5.55176998316257,3.9975723089140236,4.690330666547529
2024-10-31,3.770249301472256,4.126367929749319,4.935734269394352,4.228949609288907,5.4588064500577484,3.999806061457447,4.616560135873859
2024-11-29,4.027003278902517,4.433385446558329,5.3018071249869205,4.501650150698617,5.7757750626450965,4.3428762728684465,4.919018152200941
2024-12-31,3.9029715779123193,4.128614947860036,4.90378653027746,4.163537695806044,5.304892364393024,4.022909197887564,4.536272259113391
