date,High customers,High suppliers,High employees,High communities,Low communities
2019-10-31,0.23972409408131679,-0.21856401486958366,-0.28281555227273425,0.34708111294224697,0.03969670576448858
2019-11-29,0.19727226943425719,-0.23529358153183805,-0.3218555603841342,0.3171203309401171,-0.009555751215151065
2019-12-31,0.21414743251411006,-0.22389126402182852,-0.307039083278613,0.3239497071713908,-0.01897657727336699
2020-01-31,0.23224917952107826,-0.24219022138576624,-0.32143037698105137,0.31672288575122415,-0.0038961072693539656
2020-02-28,0.19857235210339264,-0.2879120315530799,-0.32762822314594475,0.26729578766509865,-0.04189577258996735
2020-03-31,0.10630793004341599,-0.15426365278449206,-0.28140917056651504,0.23902724511602347,-0.16682663130236797
2020-04-30,0.1002749856952393,-0.0941283386850722,-0.193635883722293,0.19281395119020794,-0.10321370989318923
2020-05-29,0.09451779736117971,-0.07335690060828404,-0.18266207744946783,0.16547195946090087,-0.09033209962379207
2020-06-30,0.09401416620230463,-0.08300375031055285,-0.21169053549668893,0.14639609439540602,-0.09810094098170541
2020-07-31,0.07956824277560648,-0.11496641617158243,-0.251025301993263,0.1378293539768285,-0.12419637662293481
2020-08-31,0.04912421267564937,-0.13557718926632745,-0.25530353316458143,0.1614702425678145,-0.12381705122795772
2020-09-30,0.09249558421674653,-0.09485574993896084,-0.18632399529856458,0.22201270128708817,-0.060733587264156896
2020-10-30,0.20381935008830698,-0.2003605691403122,-0.034624831510169374,0.36776114782287717,0.05680649863286602
2020-11-30,0.2129362793463052,-0.24917495768967202,-0.08407664878768806,0.33107966367607355,0.01809029133802509
2020-12-31,0.1893890749779784,-0.29784581328102755,-0.13341294753710498,0.3334121337521867,-0.02246010445127644
2021-01-29,0.2001426393401956,-0.29490148670519123,-0.2522597649739523,0.30743115527318665,-0.12598236485340653
2021-02-26,0.21126289639977208,-0.36509470021753676,-0.20485761522300272,0.26812957813932964,-0.031119159020709775
2021-03-31,0.2521528049430244,-0.30068252810536494,-0.15489058667614436,0.29278492133260914,0.03980834869451355
2021-04-30,0.2511701645981443,-0.30529211386276756,-0.1469503067757359,0.290922965485611,0.022279415490606302
2021-05-28,0.21026182684968675,-0.2778565306064404,-0.11491147000671986,0.2611341355993485,0.05338591935583842
2021-06-30,0.20838464925805225,-0.32239413494818475,-0.1317751711382385,0.2013740269180593,0.03887213684915078
2021-07-30,0.20301673823517552,-0.3836122736273378,-0.1367133851619979,0.1558692334235182,0.031001764767151774
2021-08-31,0.20807768874724367,-0.342475583361211,-0.06770731096357421,0.1997408908853417,0.061868958319708844
2021-09-30,0.236575292235072,-0.3376421614633297,-0.007859992960126898,0.18115664621793903,0.12656259855351307
2021-10-29,0.2070112804407291,-0.36903495540239506,-0.01732639853514646,0.1958626876865853,0.1002553834056997
2021-11-30,0.1634292467746297,-0.35568393095116557,-0.020092018175048423,0.18815349170932827,0.08957703505312242
2021-12-31,0.17310057854313837,-0.3104955541394414,-0.02508284830090249,0.20289572193311173,0.06425055970650495
2022-01-31,0.16246617262212887,-0.3024965688669059,-0.04093056539083523,0.1560536214741588,0.050348717640824825
2022-02-28,0.2444815506160464,-0.22676853430105923,0.05809060715204217,0.22495414593664642,0.2566199414899114
2022-03-31,0.22089997899540637,-0.27191096685595895,0.08908144170790266,0.166913303351859,0.26829566521914805
2022-04-29,0.3924428649549743,-0.1744059669416873,0.10354336726921182,0.14399666240333092,0.33173987369537394
2022-05-31,0.32305638544491916,-0.22170386367536254,0.08092344747200853,0.13479975691956525,0.29706202881510047
2022-06-30,0.23956533373896954,-0.25502194257408933,0.044304695788111914,0.08545959526451347,0.2044450972178059
2022-07-29,0.2666081074445228,-0.27376459358854055,0.04882058997268815,0.09540470445260221,0.23988521493509266
2022-08-31,0.3039561595496517,-0.21216715046923984,0.08266769034339719,0.09478710880353086,0.22415922909112487
2022-09-30,0.2917667728669116,-0.1410837845780287,0.2103631334770903,0.07561364816226132,0.2998784206245873
2022-10-31,0.25913866930846113,-0.12497011347261668,0.20488782815584827,0.05399810171004976,0.3140593952718777
2022-11-30,0.27669902163522436,-0.12390669416242472,0.17851592492965637,0.07612832996581667,0.27750567449625396
2022-12-30,0.2681862510503365,-0.05255965536117907,0.13778726323148338,0.0862585144282427,0.23274442518996866
2023-01-31,0.32740192740477847,-0.11458327530711684,0.13589303077484827,0.12243910428235702,0.2617303469128772
2023-02-28,0.3228548869874945,-0.089842501143951,0.15417813883278325,0.14908582818856786,0.26756665496048454
2023-03-31,0.291312547059877,-0.11738349817148386,0.1581872535930799,0.1600482336431467,0.2734229909884262
2023-04-28,0.2639914072181885,-0.13302498600502174,0.16422855630821148,0.13427266092475787,0.27587440202090363
2023-05-31,0.15485248044381628,-0.15857270689237907,0.16234625018075294,0.12581992922361032,0.23835188245358235
2023-06-30,0.22420908755717406,-0.10954234563002851,0.2038410111777386,0.18722360800250606,0.2967592999990529
2023-07-31,0.15846765412403485,-0.11458867981526345,0.19481649682850843,0.08353089324123308,0.1754271424349356
2023-08-31,0.13569488446187294,-0.1741387494932391,0.23734690869229647,0.06309769778551047,0.20500182357783545
2023-09-29,0.10719403584006623,-0.22207135946177797,0.1822615242439691,-0.007052618620804835,0.15585659495521242
2023-10-31,0.10575506944346522,-0.26162648614314454,0.1839673962966379,0.001861422089661724,0.1403922889115785
2023-11-30,0.06686383473753893,-0.2455506199320035,0.2011207942695203,-0.01748549293484636,0.1195102756918548
2023-12-29,0.0510441175169451,-0.22193875791844525,0.24214285293779392,0.024618267574000485,0.16431973851449605
2024-01-31,-0.013436842848325026,-0.3226360872666304,0.14760297631178765,-0.0918042752116631,0.052020288603087994
2024-02-29,-0.007850576685538097,-0.2687600647983526,0.11937789525530607,-0.19651946282731142,0.031026053250189034
2024-03-28,-0.0028432386728979575,-0.2280406284061382,0.13243618503374893,-0.14902092000297393,0.06519400080127377
2024-04-30,-0.015447274696319624,-0.21800220632577832,0.13360460328948887,-0.12980823051214405,0.06188753154694587
2024-05-31,0.07858636367214644,-0.19126583747588355,0.21635666911760654,-0.009365080601227038,0.16953470097909007
2024-06-28,0.08122389903209598,-0.17237974701133962,0.20904798855164747,0.018119098806406886,0.18264583579905613
2024-07-31,0.17526745876954708,-0.16968327851890153,0.3001078483584371,0.05485093346351133,0.2311740899186872
2024-08-30,0.1983298885165652,-0.11530446764443048,0.31528668029106677,0.026901949521899615,0.24985324589944946
2024-09-30,0.27327198667345576,-0.08986071686964892,0.3311568563482203,0.056869836436900356,0.2534181776816063
2024-10-31,0.2976037012933943,-0.1347942212427033,0.3606288349635769,0.05451272003680441,0.2982731790346121
2024-11-29,0.29846628584111756,-0.15381166168837518,0.30808724022273215,-0.004148018264633957,0.27628365733839844
2024-12-31,0.18872991550339047,-0.15540841666467198,0.24881943822716857,-0.02999437235108282,0.22250853157363004
