date,Market,High transformation,High preparation,High advocacy,Low advocacy
2019-07-31,1.0019,1.0019,1.0019,1.0019,1.0019
2019-08-30,0.97865592,0.992970677962972,0.9707621725905732,0.9572450504957806,0.9758133153676791
2019-09-30,0.9952930706400002,1.024277965542617,1.0009098521482014,0.9865732008348521,1.0157316386929842
2019-10-31,1.0149998734386723,1.037797853655501,0.998851343835569,0.9927504731786536,1.0221490407548595
2019-11-29,1.0547878684774683,1.070993651164462,1.0344905061646172,1.0293362376660236,1.0503982635343887
2019-12-31,1.0856931530238583,1.1029408833866927,1.0719373384610678,1.064023672756488,1.087216596745583
2020-01-31,1.083413197402508,1.0971201010677798,1.0386180004665733,1.0178248427461585,1.0635876944401976
2020-02-28,0.9955483870931646,1.0144727702334524,0.9311869116775181,0.9081189816158097,0.9607567122046304
2020-03-31,0.8564702774162495,0.861803343480889,0.7590195423659263,0.7164435926708682,0.8120157995184465
2020-04-30,0.9706377653958355,0.9628486469720937,0.8723617740418214,0.8169787464809275,0.9108015452012342
2020-05-29,1.023634587386448,1.0290010051611855,0.9215062241893043,0.868019487161227,0.9489382846127266
2020-06-30,1.0486112713186775,1.0566317260991123,0.926177557616851,0.8681979215278156,0.9690149204685599
2020-07-31,1.1085918360381057,1.106135930529251,0.9826965024281955,0.9189435363082294,1.0153447055845612
2020-08-31,1.1911819278229445,1.156693781916381,1.0290008084924458,0.9690881879356199,1.0675791213546453
2020-09-30,1.147703787457407,1.1348415560685134,1.0152286654451508,0.945312942424515,1.0452817423886906
2020-10-30,1.1236020079208013,1.1483180466116119,1.010535438904419,0.9353184149042135,1.0476427809115363
2020-11-30,1.2645016997140697,1.3204229472560698,1.1666729079212477,1.0789338112863598,1.1890216393542115
2020-12-31,1.3227952280708883,1.3827716167619302,1.2138630662744796,1.1393758803243652,1.2345232789868983
2021-01-29,1.3188268423866756,1.3688860588414518,1.1905506666053303,1.1253699414243035,1.2201595175198232
2021-02-26,1.3608974186588105,1.4547970238083114,1.2732790545190698,1.1908069509894392,1.2891904618028818
2021-03-31,1.4088010077956006,1.5535931838556762,1.35369628799127,1.2572298153549522,1.382178902880008
2021-04-30,1.4810724994955147,1.6430367474589775,1.4276108704611121,1.3215517436918818,1.4552308327306733
