date,High people,High planet,High prosperity,Low people
2018-10-31,0.4100378418566032,0.06204002399198877,-0.062487712222539016,-0.02536457546941384
2018-11-30,0.38954202683800265,0.13667820869672176,-0.03544919057005269,0.031579375827932465
2018-12-31,0.3619235108648242,0.1496426770512581,-0.08925687836241147,0.13129424109897592
2019-01-31,0.321078263551471,0.19134519362237878,-0.06968577766859518,0.16477224416232394
2019-02-28,0.303061776031212,0.2025538283503615,-0.06134297033325464,0.174872531298501
2019-03-29,0.28753768180904615,0.2026080636735823,-0.026856853221613797,0.19950833064374218
2019-04-30,0.25672824463939303,0.1823922986998484,-0.03467547408838956,0.17478754268065944
2019-05-31,0.1800325068392079,0.18617180879145245,-0.23825498820521918,0.2180432276189288
2019-06-28,0.2260606923706987,0.17917363527013275,-0.3355028621787201,0.19638436759553524
2019-07-31,0.23897978969097916,0.1496078765330126,-0.329935257914886,0.15893061682337323
2019-08-30,0.07906265790854639,0.19625176116341414,-0.318792929764424,0.1988859242276544
2019-09-30,0.05666889182935009,0.1781476582735551,-0.21156728490767096,0.16854436166397868
2019-10-31,-0.05741765802188514,0.10079030830717739,-0.32958930385809126,0.11951401898956537
2019-11-29,-0.07047812050153368,0.08771391983583965,-0.3422165683923799,0.09968286138020266
2019-12-31,-0.05088543953712932,0.11068260343660652,-0.2640539659779524,0.12503736445692637
2020-01-31,-0.08076285658191729,0.11186846000825335,-0.2738294710098378,0.09923289963236559
2020-02-28,-0.2086804779753808,0.10607488246418595,-0.21280328107258328,0.08692397452106515
2020-03-31,-0.2543155346067385,0.1698502157502001,-0.17265045926923184,0.08745830231171836
2020-04-30,-0.1694892338163697,0.16226006347639532,-0.12665680855477268,0.1311579676068313
2020-05-29,-0.21509702014547571,0.15361555953025752,-0.13521466319886266,0.12283910508033458
2020-06-30,-0.24178375270303099,0.14564457188330726,-0.16324874291907476,0.13083444635180963
2020-07-31,-0.26296522413483614,0.1203210774817619,-0.20697984360421906,0.09655200339761238
2020-08-31,-0.28348527539579094,0.12912365461510134,-0.19316332642629752,0.11657630075326386
2020-09-30,-0.2825781497640574,0.24233741570067346,-0.12493490656929507,0.2356961974434414
2020-10-30,-0.33567720157661374,0.33020114416834223,-0.036493553709850746,0.35453834121461114
2020-11-30,-0.21280649461149959,0.33149639239546225,-0.08287446501943296,0.3021055658578363
2020-12-31,-0.2507877025370209,0.2850811053813438,-0.10213490495846589,0.24415961108464568
2021-01-29,-0.14820899537226673,0.23422560484237154,-0.09749808189829767,0.20348714600328532
2021-02-26,-0.17429075986828801,0.35422256074838027,-0.22263964778087003,0.24567428821809445
2021-03-31,-0.2309191775430105,0.46660970174966016,-0.14487748269759826,0.33463203787675433
2021-04-30,-0.24542775419098434,0.45319267497941823,-0.12105874031477143,0.3436623696714828
2021-05-28,-0.1826320898490823,0.44266879777895873,-0.0422539436151641,0.295031044312678
2021-06-30,-0.20125802971080767,0.3807452975199891,-0.08349854413387525,0.2346929558350718
2021-07-30,-0.30123179912612175,0.30147308198072664,-0.0745791986988027,0.20504058739818157
