date,High transformation,High preparation,High advocacy,Low advocacy
2022-06-30,0.23884914415691222,-0.13166417220559645,0.19477944304251243,-0.16996285216329382
2022-07-29,0.2762840948852935,-0.0980540227049426,0.17545675745972467,-0.11549995508285402
2022-08-31,0.40422969066655706,-0.012444214847587676,0.20497195585608535,-0.012757809449994717
2022-09-30,0.16150017009009715,-0.16930534581276685,0.18530809463100595,-0.15658378283020752
2022-10-31,0.00012887214899306998,-0.27407312039734866,0.22066347464561448,-0.26027896344418644
2022-11-30,0.04709125791468824,-0.24637039656716997,0.30390557036154375,-0.23202753991657665
2022-12-30,0.11173331616725046,-0.1196527259601019,0.39212117523683676,-0.06560177939941214
2023-01-31,0.32409351843686385,0.06759139324186192,0.40886360290736806,8.012788467670617e-05
2023-02-28,0.40928948370785456,0.0824238069539418,0.39155650210199544,0.06000614497398482
2023-03-31,0.38809045018054156,0.06698620497036256,0.4393344196893719,0.053561104959459316
2023-04-28,0.3735077765103231,0.05579302875271519,0.42052098530932003,0.038026791807380333
2023-05-31,0.3879433776169506,0.018980864691180876,0.2914045071059426,0.06734351740839306
2023-06-30,0.5964130627970355,0.2045241251483511,0.2950396535596803,0.21925697053718668
2023-07-31,0.49212130357615835,0.14644057611879302,0.2614697585845067,0.17084384038259837
2023-08-31,0.4587031824104741,0.15919001411960693,0.3297780494790602,0.15695638915002674
2023-09-29,0.5496471253477977,0.25339248511781953,0.35780068584587377,0.2307329882674506
2023-10-31,0.5903487293301348,0.35715307803676216,0.34922669790479455,0.288986466534861
2023-11-30,0.5284610257517766,0.27270856631520024,0.379878962412331,0.24630242386909573
2023-12-29,0.4630369647553063,0.18412982609125317,0.3181273882764337,0.21226476767672153
2024-01-31,0.4438202466371178,0.20846909512680756,0.3050832699901562,0.17096033383375142
2024-02-29,0.5741482682462622,0.21663082807646528,0.10142595007031652,0.3007561086508448
2024-03-28,0.5321085936692855,0.2270350837080763,0.1255136910370539,0.2946262207176369
2024-04-30,0.3639376988517022,0.1475167483394858,0.09825726435994464,0.24523143268953806
2024-05-31,0.21247334059095624,0.11884060738782198,0.052237175774590416,0.21711330427173897
2024-06-28,0.21823373001388172,0.16082340043973364,-0.0030845608831068794,0.3038403133179901
2024-07-31,0.14540527336113834,0.27771340846020615,-0.017658786865979992,0.299727022771881
2024-08-30,0.09122377424366371,0.34176228131012126,-0.08128294132709127,0.2333095516953423
2024-09-30,0.1865490464047822,0.43294272949686186,-0.2087976135175882,0.27663762830312366
2024-10-31,0.1818180318143482,0.3520120442843899,-0.17897269850444864,0.2622992250119967
2024-11-29,0.13232603464501835,0.31369970117445045,-0.22341770624658874,0.2404713028690384
2024-12-31,-0.08629534967946972,0.11174882979319178,-0.3905334527531492,0.025544556441463917
