date,Market,High transformation,High preparation,High advocacy,Low advocacy
2020-07-31,1.0001,1.0001,1.0001,1.0001,1.0001
2020-08-31,1.07460745,1.0486293513555198,1.0434206801226293,1.0642499093311069,1.0596617200881753
2020-09-30,1.035384278075,1.0330036385440668,1.0225946466098224,1.038577232391895,1.0353910450281967
2020-10-30,1.013641208235425,1.0545608758421199,1.0291229720407102,1.036634900345831,1.0415664502540345
2020-11-30,1.140751815748147,1.200213184483431,1.1727136567544472,1.2112644717986396,1.1799431193297165
2020-12-31,1.1933404744541367,1.2517815285224816,1.2182619037080988,1.2747451476638583,1.2183081676881502
2021-01-29,1.1897604530307744,1.240480019351226,1.201719418192073,1.286408104330643,1.2097240703017913
2021-02-26,1.2277138114824562,1.297459783951047,1.2780726040848165,1.3765218763978087,1.2732413556709206
2021-03-31,1.2709293376466384,1.3925569788048453,1.380116386650237,1.461424529887382,1.3785091898925252
2021-04-30,1.336128012667911,1.4589343951200586,1.455413106175717,1.5195483073406466,1.4453073817880089
2021-05-28,1.3453472959553194,1.4864613147770203,1.4999138664620746,1.5587822398295228,1.4762232041158998
2021-06-30,1.3764248184918872,1.470212654226142,1.483293434393827,1.5367120976641537,1.4655826021062008
2021-07-30,1.3933548437593375,1.4934380247914734,1.492037401865099,1.512136780381716,1.4742859432521327
2021-08-31,1.432508114868975,1.5530192294466727,1.5278863366422113,1.5301428660356617,1.5242666566130718
2021-09-30,1.371196767552583,1.47966944654042,1.4483363934305917,1.4819027669454141,1.446312653205636
2021-10-29,1.4626555919483402,1.5514378893506307,1.516384515725214,1.5764854854055728,1.5176936332936546
2021-11-30,1.4360352601748805,1.5123103362971586,1.478333900707044,1.524173857049719,1.4706899660513377
2021-12-31,1.486296494281001,1.6070315659017698,1.5644031930525406,1.616995102393607,1.5569636821383177
2022-01-31,1.4009830755092716,1.5375413476074868,1.4809232973263702,1.5532932763188947,1.506800495001498
2022-02-28,1.3698812512329657,1.5185406254803002,1.4731770713581425,1.5802740852500323,1.4805838222413221
2022-03-31,1.4148133562734069,1.5911769456981057,1.5081664874096736,1.6246956581794247,1.5268322444091897
2022-04-29,1.2862068221881542,1.502522151351857,1.4214160575252572,1.506155650860533,1.4334472740346331
2022-05-31,1.2850492360481849,1.5325312553483537,1.4615464789429842,1.5377119024442993,1.4612810558990827
2022-06-30,1.1771051002201374,1.3754564600928119,1.3010616568663154,1.3939409479963956,1.2914963861849087
2022-07-29,1.286811295560654,1.5045875714310792,1.4270810103662583,1.5303771038173797,1.4188803407080512
2022-08-31,1.2407434511795827,1.4770794374595118,1.3811907662110199,1.5013563461795905,1.3960302821308082
2022-09-30,1.1277117227771227,1.3243450490137174,1.2489745244245951,1.3805555690361526,1.2637084356749209
2022-10-31,1.220071312872569,1.4624582362342007,1.3708739729937183,1.5366437626476643,1.408884256994534
2022-11-30,1.2824169569603572,1.5634442959928123,1.4515115744004399,1.656893402587657,1.4909156269764976
2022-12-30,1.2058566646298239,1.4946854654483637,1.391687339951924,1.5765725230415173,1.4332623526166302
2023-01-31,1.2917136591514675,1.6219076606534548,1.4958960648439488,1.6874907296135644,1.5265750556868725
2023-02-28,1.2614875595273232,1.5826269891108404,1.4510446705077584,1.6304375305989673,1.4795418349135034
2023-03-31,1.2949169798547973,1.5820745132718086,1.4514023458925158,1.6436306632228415,1.488094650247669
2023-04-28,1.3083841164452872,1.5867330359455165,1.4712501264146733,1.6346897331399846,1.4956967013886122
2023-05-31,1.3117859151480449,1.5544271326274248,1.4381354736185579,1.5534194684942133,1.464251309769127
2023-06-30,1.4020367861102303,1.7095562556015265,1.5729224011183338,1.6569259568713628,1.5997302754953788
2023-07-31,1.4525101104101987,1.7753779616824883,1.6372703663533332,1.7236453727400007,1.6663609126194603
2023-08-31,1.4236051592130357,1.729665013598721,1.5908702950172389,1.6794454145648203,1.6242399730148025
2023-09-29,1.3572651587937081,1.647849798740109,1.508723200205355,1.6061285956703777,1.5372372894797777
2023-10-31,1.3184473752522081,1.577590884371383,1.485662075962639,1.5448263009980063,1.4870421636155915
2023-11-30,1.4404037574630375,1.7160437432662676,1.6001838539892603,1.6935700405020782,1.6101045401360878
2023-12-29,1.516457075857086,1.8414304378460304,1.6946177855648104,1.8105795813065173,1.7147120246459842
2024-01-31,1.532986457983928,1.8246351740299025,1.68341035202691,1.7886763653840545,1.6949256058671893
2024-02-29,1.6134682470280843,1.9588404591213222,1.7737047172077254,1.8295758531954176,1.813625187198202
2024-03-28,1.6663900055306053,2.0606594782545025,1.8517287829316718,1.92886687731837,1.8995419316992876
2024-04-30,1.596734903299426,1.9460139660594287,1.7777060013535528,1.8265285350759197,1.8295872734295087
2024-05-31,1.6714620967738392,1.9697052967607098,1.8673048818198106,1.8695659373384284,1.8939555547402578
2024-06-28,1.7189316203222162,1.9452620333449693,1.8390243234839243,1.8793735988265328,1.8805190852123903
2024-07-31,1.7521070005944348,2.026248749416303,1.9620528513868323,1.9749368773801212,1.9778545899623936
2024-08-30,1.7899525118072743,2.0669027402321976,2.001383457100527,2.0013389587239248,2.0100176436065618
2024-09-30,1.8277205098064075,2.120674392349089,2.0301783237032986,2.026439980477781,2.045210402228169
2024-10-31,1.8152920103397239,2.106132747997644,1.9937168884535719,2.0195217024324674,2.0379570164919123
2024-11-29,1.9389133962438592,2.268094333010874,2.131137229012496,2.170107066887256,2.18773866496138
2024-12-31,1.8791948636395484,2.116570742196544,1.9831065782586517,2.0231828547115978,2.054566557897682
